ensembl_id	species	gene_symbol	ens_orthogroup_id	ens_hqorthogroup_id	species_code
ENSG00000261509	human	TP53TG3B	OG_SNG_000583	HQ_SNG_001110	HUMAN
ENSG00000261587	human	TMEM249	OG_17199	HQ_16000	HUMAN
ENSG00000261594	human	TPBGL	OG_18054	HQ_17212	HUMAN
ENSG00000261609	human	GAN	OG_15078	HQ_13151	HUMAN
ENSG00000261649	human	GOLGA6L7	OG_17742	HQ_SNG_001111	HUMAN
ENSG00000261652	human	PIERCE2	OG_15079	HQ_13152	HUMAN
ENSG00000261667	human	LY6L	OG_15080	HQ_18494	HUMAN
ENSG00000261678	human	SCRT1	OG_15081	HQ_13153	HUMAN
ENSG00000261701	human	HPR	OG_01060	HQ_00270	HUMAN
ENSG00000261717	human		OG_SNG_000584	HQ_SNG_001112	HUMAN
ENSG00000261739	human	GOLGA8S	OG_00028	HQ_SNG_001113	HUMAN
ENSG00000261740	human	BOLA2-SMG1P6	OG_SNG_000585	HQ_SNG_001114	HUMAN
ENSG00000261787	human	TCF24	OG_15082	HQ_13154	HUMAN
ENSG00000261793	human		OG_SNG_000586	HQ_SNG_001115	HUMAN
ENSG00000261794	human	GOLGA8H	OG_00028	HQ_SNG_001116	HUMAN
ENSG00000261796	human	ISY1-RAB43	OG_SNG_000587	HQ_SNG_001117	HUMAN
ENSG00000261832	human		OG_SNG_000588	HQ_SNG_001118	HUMAN
ENSG00000261857	human	MIA	OG_17200	HQ_16001	HUMAN
ENSG00000261873	human	SMIM36	OG_18055	HQ_17213	HUMAN
ENSG00000261934	human	PCDHGA9	OG_18938	HQ_18495	HUMAN
ENSG00000261949	human	GFY	OG_17201	HQ_16002	HUMAN
ENSG00000262085	human	OR1P1	OG_02086	HQ_13155	HUMAN
ENSG00000262152	human	GREP1	OG_15083	HQ_18496	HUMAN
ENSG00000262165	human	C17orf114	OG_15084	HQ_13156	HUMAN
ENSG00000262179	human	MYMX	OG_17202	HQ_16003	HUMAN
ENSG00000262209	human	PCDHGB3	OG_SNG_000589	HQ_SNG_001119	HUMAN
ENSG00000262246	human	CORO7	OG_15085	HQ_13157	HUMAN
ENSG00000262406	human	MMP12	OG_15086	HQ_13158	HUMAN
ENSG00000262461	human	SPDYE9	OG_00086	HQ_00025	HUMAN
ENSG00000262484	human	CCER2	OG_15087	HQ_13159	HUMAN
ENSG00000262543	human	SMIM28	OG_18056	HQ_17214	HUMAN
ENSG00000262576	human	PCDHGA4	OG_18057	HQ_17215	HUMAN
ENSG00000262628	human	OR1D5	OG_18939	HQ_18497	HUMAN
ENSG00000262655	human	SPON1	OG_15088	HQ_13160	HUMAN
ENSG00000262660	human		OG_SNG_000590	HQ_SNG_001120	HUMAN
ENSG00000262664	human	OVCA2	OG_18940	HQ_18498	HUMAN
ENSG00000262814	human	MRPL12	OG_17203	HQ_16004	HUMAN
ENSG00000262874	human	C19orf84	OG_15089	HQ_13161	HUMAN
ENSG00000262919	human	CCNQ	OG_15090	HQ_17216	HUMAN
ENSG00000263001	human	GTF2I	OG_15091	HQ_13162	HUMAN
ENSG00000263002	human	ZNF234	OG_SNG_000591	HQ_SNG_001121	HUMAN
ENSG00000263020	human		OG_SNG_000592	HQ_SNG_001122	HUMAN
ENSG00000263155	human	MYZAP	OG_15092	HQ_13163	HUMAN
ENSG00000263201	human	DPEP2NB	OG_02087	HQ_13164	HUMAN
ENSG00000263353	human	PPIAL4A	OG_00534	HQ_SNG_001123	HUMAN
ENSG00000263429	human	TMEM238L	OG_18058	HQ_17217	HUMAN
ENSG00000263465	human	SRSF8	OG_00922	HQ_00433	HUMAN
ENSG00000263513	human	FAM72C	OG_00692	HQ_00151	HUMAN
ENSG00000263528	human	IKBKE	OG_15093	HQ_13165	HUMAN
ENSG00000263620	human		OG_SNG_000593	HQ_SNG_001124	HUMAN
ENSG00000263639	human	MSMB	OG_15094	HQ_17218	HUMAN
ENSG00000263715	human	LINC02210-CRHR1	OG_SNG_000594	HQ_SNG_001125	HUMAN
ENSG00000263761	human	GDF2	OG_15095	HQ_13166	HUMAN
ENSG00000263874	human	LINC00672	OG_18941	HQ_18499	HUMAN
ENSG00000263956	human	NBPF11	OG_00065	HQ_SNG_001126	HUMAN
ENSG00000263961	human	RHEX	OG_18059	HQ_17219	HUMAN
ENSG00000264006	human	AKR1C8	OG_02088	HQ_13167	HUMAN
ENSG00000264230	human	ANXA8L1	OG_02089	HQ_00570	HUMAN
ENSG00000264343	human	NOTCH2NLA	OG_SNG_000595	HQ_SNG_001127	HUMAN
ENSG00000264364	human	DYNLL2	OG_17204	HQ_16005	HUMAN
ENSG00000264424	human	MYH4	OG_18060	HQ_17220	HUMAN
ENSG00000264522	human	OTUD7B	OG_15096	HQ_13168	HUMAN
ENSG00000264668	human		OG_SNG_000596	HQ_SNG_001128	HUMAN
ENSG00000264717	human	NPY4R2	OG_02021	HQ_00541	HUMAN
ENSG00000265107	human	GJA5	OG_15097	HQ_13169	HUMAN
ENSG00000265118	human		OG_SNG_000597	HQ_SNG_001129	HUMAN
ENSG00000265190	human	ANXA8	OG_02089	HQ_00570	HUMAN
ENSG00000265203	human	RBP3	OG_15098	HQ_13170	HUMAN
ENSG00000265241	human	RBM8A	OG_02090	HQ_00571	HUMAN
ENSG00000265303	human		OG_SNG_000598	HQ_SNG_001130	HUMAN
ENSG00000265354	human	TIMM23	OG_00706	HQ_00540	HUMAN
ENSG00000265491	human	RNF115	OG_15099	HQ_13171	HUMAN
ENSG00000265590	human	CFAP298-TCP10L	OG_SNG_000599	HQ_SNG_001131	HUMAN
ENSG00000265681	human	RPL17	OG_18942	HQ_18500	HUMAN
ENSG00000265763	human	ZNF488	OG_15100	HQ_13172	HUMAN
ENSG00000265808	human	SEC22B	OG_15101	HQ_13173	HUMAN
ENSG00000265817	human	FSBP	OG_18943	HQ_18501	HUMAN
ENSG00000265972	human	TXNIP	OG_15102	HQ_13174	HUMAN
ENSG00000266028	human	SRGAP2	OG_00959	HQ_13175	HUMAN
ENSG00000266074	human	BAHCC1	OG_17205	HQ_16006	HUMAN
ENSG00000266094	human	RASSF5	OG_15103	HQ_13176	HUMAN
ENSG00000266173	human	STRADA	OG_15104	HQ_13177	HUMAN
ENSG00000266200	human	PNLIPRP2	OG_15105	HQ_13178	HUMAN
ENSG00000266202	human		OG_SNG_000600	HQ_SNG_001132	HUMAN
ENSG00000266265	human	KLF14	OG_00102	HQ_16007	HUMAN
ENSG00000266338	human	NBPF15	OG_00065	HQ_SNG_001133	HUMAN
ENSG00000266412	human	NCOA4	OG_02091	HQ_00572	HUMAN
ENSG00000266472	human	MRPS21	OG_02092	HQ_13179	HUMAN
ENSG00000266524	human	GDF10	OG_15106	HQ_13180	HUMAN
ENSG00000266714	human	MYO15B	OG_15107	HQ_17221	HUMAN
ENSG00000266826	human	IGBP1P2	OG_00574	HQ_00185	HUMAN
ENSG00000266953	human		OG_SNG_000601	HQ_SNG_001134	HUMAN
ENSG00000266964	human	FXYD1	OG_18061	HQ_17222	HUMAN
ENSG00000266967	human	AARSD1	OG_15108	HQ_13181	HUMAN
ENSG00000267001	human		OG_SNG_000602	HQ_SNG_001135	HUMAN
ENSG00000267041	human	ZNF850	OG_00433	HQ_18502	HUMAN
ENSG00000267060	human	PTGES3L	OG_15109	HQ_16008	HUMAN
ENSG00000267140	human		OG_SNG_000603	HQ_SNG_001136	HUMAN
ENSG00000267157	human		OG_SNG_000604	HQ_SNG_001137	HUMAN
ENSG00000267168	human		OG_SNG_000605	HQ_SNG_001138	HUMAN
ENSG00000267173	human		OG_SNG_000606	HQ_SNG_001139	HUMAN
ENSG00000267179	human		OG_SNG_000607	HQ_SNG_001140	HUMAN
ENSG00000267206	human	LCN6	OG_17206	HQ_16009	HUMAN
ENSG00000267221	human	C17orf113	OG_18062	HQ_17223	HUMAN
ENSG00000267261	human		OG_SNG_000608	HQ_SNG_001141	HUMAN
ENSG00000267281	human	ATF7-NPFF	OG_SNG_000609	HQ_SNG_001142	HUMAN
ENSG00000267318	human		OG_SNG_000610	HQ_SNG_001143	HUMAN
ENSG00000267335	human		OG_SNG_000611	HQ_SNG_001144	HUMAN
ENSG00000267360	human		OG_SNG_000612	HQ_SNG_001145	HUMAN
ENSG00000267368	human	UPK3BL1	OG_02093	HQ_00573	HUMAN
ENSG00000267467	human	APOC4	OG_15110	HQ_18503	HUMAN
ENSG00000267508	human	ZNF285	OG_18944	HQ_18504	HUMAN
ENSG00000267534	human	S1PR2	OG_15111	HQ_13182	HUMAN
ENSG00000267561	human		OG_SNG_000613	HQ_SNG_001146	HUMAN
ENSG00000267618	human		OG_SNG_000614	HQ_SNG_001147	HUMAN
ENSG00000267631	human	CGB1	OG_SNG_000615	HQ_SNG_001148	HUMAN
ENSG00000267673	human	FDX2	OG_15112	HQ_13183	HUMAN
ENSG00000267680	human	ZNF224	OG_18945	HQ_18505	HUMAN
ENSG00000267710	human	EDDM13	OG_15113	HQ_13184	HUMAN
ENSG00000267740	human		OG_SNG_000616	HQ_SNG_001149	HUMAN
ENSG00000267748	human		OG_SNG_000617	HQ_SNG_001150	HUMAN
ENSG00000267795	human	SMIM22	OG_17207	HQ_16010	HUMAN
ENSG00000267796	human	LIN37	OG_17208	HQ_16011	HUMAN
ENSG00000267855	human	NDUFA7	OG_17209	HQ_17224	HUMAN
ENSG00000267881	human		OG_SNG_000618	HQ_SNG_001151	HUMAN
ENSG00000267909	human	CCDC177	OG_17210	HQ_16012	HUMAN
ENSG00000267952	human		OG_SNG_000619	HQ_SNG_001152	HUMAN
ENSG00000267978	human	MAGEA9B	OG_00042	HQ_SNG_001153	HUMAN
ENSG00000268009	human	SSX4	OG_00052	HQ_18506	HUMAN
ENSG00000268041	human	ERFL	OG_17211	HQ_16013	HUMAN
ENSG00000268043	human	NBPF12	OG_00065	HQ_SNG_001154	HUMAN
ENSG00000268083	human		OG_SNG_000620	HQ_SNG_001155	HUMAN
ENSG00000268089	human	GABRQ	OG_15114	HQ_13185	HUMAN
ENSG00000268104	human	SLC6A14	OG_18946	HQ_18507	HUMAN
ENSG00000268133	human		OG_SNG_000621	HQ_SNG_001156	HUMAN
ENSG00000268163	human		OG_SNG_000622	HQ_SNG_001157	HUMAN
ENSG00000268182	human	SMIM17	OG_15115	HQ_13186	HUMAN
ENSG00000268221	human	OPN1MW	OG_00585	HQ_00124	HUMAN
ENSG00000268223	human	ARL14EPL	OG_15116	HQ_13187	HUMAN
ENSG00000268235	human	TCP11X1	OG_00716	HQ_00550	HUMAN
ENSG00000268320	human	SCGB1C2	OG_01010	HQ_00522	HUMAN
ENSG00000268350	human	FAM156A	OG_12820	HQ_15221	HUMAN
ENSG00000268361	human		OG_SNG_000623	HQ_SNG_001158	HUMAN
ENSG00000268434	human		OG_SNG_000624	HQ_SNG_001159	HUMAN
ENSG00000268447	human	SSX2B	OG_00052	HQ_SNG_001160	HUMAN
ENSG00000268465	human		OG_SNG_000625	HQ_SNG_001161	HUMAN
ENSG00000268480	human	NFILZ	OG_15117	HQ_13188	HUMAN
ENSG00000268500	human	SIGLEC5	OG_15018	HQ_17225	HUMAN
ENSG00000268533	human		OG_SNG_000626	HQ_SNG_001162	HUMAN
ENSG00000268606	human	MAGEA2	OG_00042	HQ_16852	HUMAN
ENSG00000268629	human	TEX13A	OG_18947	HQ_18508	HUMAN
ENSG00000268643	human		OG_SNG_000627	HQ_SNG_001163	HUMAN
ENSG00000268651	human	CTAG1A	OG_00330	HQ_SNG_001164	HUMAN
ENSG00000268655	human		OG_17212	HQ_16014	HUMAN
ENSG00000268674	human		OG_SNG_000628	HQ_SNG_001165	HUMAN
ENSG00000268696	human	ZNF723	OG_00064	HQ_SNG_001166	HUMAN
ENSG00000268738	human	HSFX2	OG_11901	HQ_16680	HUMAN
ENSG00000268750	human		OG_SNG_000629	HQ_SNG_001167	HUMAN
ENSG00000268790	human		OG_SNG_000630	HQ_SNG_001168	HUMAN
ENSG00000268799	human	H3Y2	OG_01062	HQ_18509	HUMAN
ENSG00000268870	human		OG_SNG_000631	HQ_SNG_001169	HUMAN
ENSG00000268902	human	CSAG2	OG_14364	HQ_16015	HUMAN
ENSG00000268916	human	CSAG3	OG_14364	HQ_16015	HUMAN
ENSG00000268940	human	CT45A1	OG_00270	HQ_SNG_001170	HUMAN
ENSG00000268964	human	ERVV-2	OG_15118	HQ_16016	HUMAN
ENSG00000268988	human	SPANXN2	OG_18948	HQ_18510	HUMAN
ENSG00000268994	human	FAM236B	OG_00269	HQ_00081	HUMAN
ENSG00000269026	human		OG_SNG_000632	HQ_SNG_001171	HUMAN
ENSG00000269035	human		OG_SNG_000633	HQ_SNG_001172	HUMAN
ENSG00000269058	human	CALR3	OG_15119	HQ_13189	HUMAN
ENSG00000269067	human	ZNF728	OG_SNG_000634	HQ_SNG_001173	HUMAN
ENSG00000269095	human		OG_SNG_000635	HQ_SNG_001174	HUMAN
ENSG00000269096	human	CT45A3	OG_00270	HQ_00114	HUMAN
ENSG00000269113	human	TRABD2B	OG_15120	HQ_13190	HUMAN
ENSG00000269190	human	FBXO17	OG_15121	HQ_16017	HUMAN
ENSG00000269226	human	TMSB15B	OG_SNG_000636	HQ_SNG_001175	HUMAN
ENSG00000269313	human	MAGIX	OG_15122	HQ_13191	HUMAN
ENSG00000269335	human	IKBKG	OG_15123	HQ_13192	HUMAN
ENSG00000269343	human	ZNF587B	OG_00025	HQ_SNG_001176	HUMAN
ENSG00000269404	human	SPIB	OG_15124	HQ_13193	HUMAN
ENSG00000269405	human	NXF2	OG_00538	HQ_00168	HUMAN
ENSG00000269433	human	OPN1MW3	OG_00585	HQ_00124	HUMAN
ENSG00000269437	human	NXF2B	OG_00538	HQ_00168	HUMAN
ENSG00000269466	human	H3Y1	OG_01062	HQ_18511	HUMAN
ENSG00000269502	human	DMRTC1	OG_SNG_000637	HQ_SNG_001177	HUMAN
ENSG00000269526	human	ERVV-1	OG_15118	HQ_16016	HUMAN
ENSG00000269533	human		OG_SNG_000638	HQ_SNG_001178	HUMAN
ENSG00000269547	human		OG_SNG_000639	HQ_SNG_001179	HUMAN
ENSG00000269556	human	TMEM185A	OG_15125	HQ_13194	HUMAN
ENSG00000269586	human	CT45A10	OG_00270	HQ_00114	HUMAN
ENSG00000269590	human		OG_SNG_000640	HQ_SNG_001180	HUMAN
ENSG00000269699	human	ZIM2	OG_SNG_000641	HQ_SNG_001181	HUMAN
ENSG00000269711	human		OG_SNG_000642	HQ_SNG_001182	HUMAN
ENSG00000269713	human	NBPF9	OG_00065	HQ_SNG_001183	HUMAN
ENSG00000269720	human	CCDC194	OG_17213	HQ_16018	HUMAN
ENSG00000269743	human	SLC25A53	OG_02094	HQ_13195	HUMAN
ENSG00000269791	human	SSX4B	OG_00052	HQ_SNG_001184	HUMAN
ENSG00000269825	human		OG_18949	HQ_18512	HUMAN
ENSG00000269855	human	RNF225	OG_18063	HQ_17226	HUMAN
ENSG00000269858	human	EGLN2	OG_15126	HQ_17227	HUMAN
ENSG00000269897	human	COMMD3-BMI1	OG_SNG_000643	HQ_SNG_001185	HUMAN
ENSG00000269955	human	FMC1-LUC7L2	OG_SNG_000644	HQ_SNG_001186	HUMAN
ENSG00000269964	human	MEI4	OG_15127	HQ_13196	HUMAN
ENSG00000270011	human	ZNF559-ZNF177	OG_SNG_000645	HQ_SNG_001187	HUMAN
ENSG00000270170	human	NCBP2AS2	OG_17214	HQ_16019	HUMAN
ENSG00000270181	human	BIVM-ERCC5	OG_SNG_000646	HQ_SNG_001188	HUMAN
ENSG00000270185	human	IGHD1OR15-1B	OG_SNG_000647	HQ_SNG_001189	HUMAN
ENSG00000270231	human	NBPF8	OG_00065	HQ_SNG_001190	HUMAN
ENSG00000270249	human		OG_SNG_000648	HQ_SNG_001191	HUMAN
ENSG00000270276	human	H4C15	OG_18950	HQ_18513	HUMAN
ENSG00000270299	human		OG_SNG_000649	HQ_SNG_001192	HUMAN
ENSG00000270339	human	PPIAL4H	OG_00534	HQ_SNG_001193	HUMAN
ENSG00000270379	human	HEATR9	OG_15128	HQ_13197	HUMAN
ENSG00000270451	human	IGHD4OR15-4B	OG_SNG_000650	HQ_SNG_001194	HUMAN
ENSG00000270467	human	IGHV3OR16-12	OG_SNG_000651	HQ_SNG_001195	HUMAN
ENSG00000270472	human	IGHV3OR16-9	OG_SNG_000652	HQ_SNG_001196	HUMAN
ENSG00000270505	human	IGHV1OR15-1	OG_17012	HQ_SNG_001197	HUMAN
ENSG00000270550	human	IGHV3-30	OG_SNG_000653	HQ_SNG_001198	HUMAN
ENSG00000270601	human	PRAMEF5	OG_00001	HQ_00007	HUMAN
ENSG00000270617	human	URGCP-MRPS24	OG_SNG_000654	HQ_SNG_001199	HUMAN
ENSG00000270629	human	NBPF14	OG_00065	HQ_SNG_001200	HUMAN
ENSG00000270647	human	TAF15	OG_02095	HQ_13198	HUMAN
ENSG00000270757	human	HSPE1-MOB4	OG_SNG_000655	HQ_SNG_001201	HUMAN
ENSG00000270765	human	GAS2L2	OG_15129	HQ_13199	HUMAN
ENSG00000270800	human	RPS10-NUDT3	OG_SNG_000656	HQ_SNG_001202	HUMAN
ENSG00000270806	human	C17orf50	OG_17215	HQ_17228	HUMAN
ENSG00000270824	human	IGHD5OR15-5B	OG_SNG_000657	HQ_SNG_001203	HUMAN
ENSG00000270882	human	H4C14	OG_SNG_000658	HQ_SNG_001204	HUMAN
ENSG00000270885	human	RASL10B	OG_15130	HQ_13200	HUMAN
ENSG00000270946	human	CT45A9	OG_00270	HQ_00114	HUMAN
ENSG00000270961	human	IGHD5OR15-5A	OG_SNG_000659	HQ_SNG_001205	HUMAN
ENSG00000271079	human	CTAGE15	OG_00122	HQ_SNG_001206	HUMAN
ENSG00000271092	human	TLCD4-RWDD3	OG_SNG_000660	HQ_SNG_001207	HUMAN
ENSG00000271130	human	IGHV3OR16-8	OG_SNG_000661	HQ_SNG_001208	HUMAN
ENSG00000271178	human	IGHV3OR16-13	OG_17984	HQ_SNG_001209	HUMAN
ENSG00000271254	human		OG_00065	HQ_SNG_001210	HUMAN
ENSG00000271271	human	UGT2A2	OG_18951	HQ_18514	HUMAN
ENSG00000271303	human	SRXN1	OG_15131	HQ_16020	HUMAN
ENSG00000271317	human	IGHD4OR15-4A	OG_SNG_000662	HQ_SNG_001211	HUMAN
ENSG00000271321	human	CTAGE6	OG_00122	HQ_SNG_001212	HUMAN
ENSG00000271336	human	IGHD1OR15-1A	OG_SNG_000663	HQ_SNG_001213	HUMAN
ENSG00000271383	human	NBPF19	OG_00065	HQ_SNG_001214	HUMAN
ENSG00000271425	human	NBPF10	OG_00065	HQ_SNG_001215	HUMAN
ENSG00000271447	human	MMP28	OG_15132	HQ_13201	HUMAN
ENSG00000271449	human	CT45A2	OG_00270	HQ_00114	HUMAN
ENSG00000271503	human	CCL5	OG_18952	HQ_SNG_001216	HUMAN
ENSG00000271567	human	PPIAL4E	OG_00534	HQ_SNG_001217	HUMAN
ENSG00000271601	human	LIX1L	OG_15133	HQ_13202	HUMAN
ENSG00000271605	human	MILR1	OG_02096	HQ_17229	HUMAN
ENSG00000271810	human		OG_SNG_000664	HQ_SNG_001218	HUMAN
ENSG00000271824	human	SMIM32	OG_18064	HQ_17230	HUMAN
ENSG00000272031	human	ANKRD34A	OG_15134	HQ_13203	HUMAN
ENSG00000272047	human	GTF2H5	OG_02097	HQ_13204	HUMAN
ENSG00000272104	human		OG_SNG_000665	HQ_SNG_001219	HUMAN
ENSG00000272297	human		OG_SNG_000666	HQ_SNG_001220	HUMAN
ENSG00000272325	human	NUDT3	OG_15135	HQ_13205	HUMAN
ENSG00000272333	human	KMT2B	OG_17216	HQ_16021	HUMAN
ENSG00000272391	human	POM121C	OG_00418	HQ_15576	HUMAN
ENSG00000272395	human	IFNL4	OG_SNG_000667	HQ_SNG_001221	HUMAN
ENSG00000272398	human	CD24	OG_01063	HQ_18515	HUMAN
ENSG00000272414	human	FAM47E-STBD1	OG_SNG_000668	HQ_SNG_001222	HUMAN
ENSG00000272514	human	CFAP206	OG_15136	HQ_13206	HUMAN
ENSG00000272573	human	MUSTN1	OG_17217	HQ_16022	HUMAN
ENSG00000272602	human	ZNF595	OG_18953	HQ_18516	HUMAN
ENSG00000272617	human		OG_SNG_000669	HQ_SNG_001223	HUMAN
ENSG00000272636	human	DOC2B	OG_15137	HQ_13207	HUMAN
ENSG00000272674	human	PCDHB16	OG_17218	HQ_16023	HUMAN
ENSG00000272772	human		OG_SNG_000670	HQ_SNG_001224	HUMAN
ENSG00000272804	human	KRTAP10-7	OG_18954	HQ_18517	HUMAN
ENSG00000272822	human		OG_SNG_000671	HQ_SNG_001225	HUMAN
ENSG00000272886	human	DCP1A	OG_15138	HQ_13208	HUMAN
ENSG00000272899	human	ATP6V1FNB	OG_15139	HQ_13209	HUMAN
ENSG00000272968	human	RBAK-RBAKDN	OG_SNG_000672	HQ_SNG_001226	HUMAN
ENSG00000272980	human		OG_SNG_000673	HQ_SNG_001227	HUMAN
ENSG00000272987	human	OR5AL1	OG_02098	HQ_SNG_001228	HUMAN
ENSG00000273045	human	C2orf15	OG_18065	HQ_17231	HUMAN
ENSG00000273047	human		OG_SNG_000674	HQ_SNG_001229	HUMAN
ENSG00000273049	human		OG_SNG_000675	HQ_SNG_001230	HUMAN
ENSG00000273079	human	GRIN2B	OG_15140	HQ_13210	HUMAN
ENSG00000273085	human	OR52E1	OG_18955	HQ_SNG_001231	HUMAN
ENSG00000273088	human		OG_SNG_000676	HQ_SNG_001232	HUMAN
ENSG00000273111	human	LYPD4	OG_15141	HQ_13211	HUMAN
ENSG00000273136	human	NBPF26	OG_00065	HQ_SNG_001233	HUMAN
ENSG00000273154	human		OG_SNG_000677	HQ_SNG_001234	HUMAN
ENSG00000273155	human		OG_SNG_000678	HQ_SNG_001235	HUMAN
ENSG00000273171	human		OG_SNG_000679	HQ_SNG_001236	HUMAN
ENSG00000273173	human	SNURF	OG_15142	HQ_16024	HUMAN
ENSG00000273213	human	H3-7	OG_18956	HQ_SNG_001237	HUMAN
ENSG00000273217	human		OG_SNG_000680	HQ_SNG_001238	HUMAN
ENSG00000273238	human	TMEM271	OG_18066	HQ_17232	HUMAN
ENSG00000273274	human	ZBTB8B	OG_15143	HQ_13212	HUMAN
ENSG00000273291	human		OG_SNG_000681	HQ_SNG_001239	HUMAN
ENSG00000273513	human	TBC1D3K	OG_SNG_000682	HQ_SNG_001240	HUMAN
ENSG00000273514	human	FOXD4L6	OG_00499	HQ_00137	HUMAN
ENSG00000273520	human	SPDYE8	OG_00086	HQ_00025	HUMAN
ENSG00000273540	human	AGBL1	OG_15144	HQ_13213	HUMAN
ENSG00000273542	human	H4C12	OG_18957	HQ_SNG_001241	HUMAN
ENSG00000273554	human		OG_01455	HQ_00372	HUMAN
ENSG00000273559	human	CWC25	OG_15145	HQ_13214	HUMAN
ENSG00000273604	human	EPOP	OG_17219	HQ_16025	HUMAN
ENSG00000273611	human	ZNHIT3	OG_15146	HQ_13215	HUMAN
ENSG00000273696	human	CT45A7	OG_00270	HQ_00114	HUMAN
ENSG00000273703	human	H2BC14	OG_SNG_000683	HQ_SNG_001242	HUMAN
ENSG00000273706	human	LHX1	OG_15147	HQ_13216	HUMAN
ENSG00000273748	human		OG_00593	HQ_SNG_001243	HUMAN
ENSG00000273749	human	CYFIP1	OG_15148	HQ_13217	HUMAN
ENSG00000273756	human	GOLGA6L26	OG_SNG_000684	HQ_SNG_001244	HUMAN
ENSG00000273777	human	CEACAM20	OG_15149	HQ_13218	HUMAN
ENSG00000273802	human	H2BC8	OG_SNG_000685	HQ_SNG_001245	HUMAN
ENSG00000273820	human	USP27X	OG_15150	HQ_13219	HUMAN
ENSG00000273841	human	TAF9	OG_02099	HQ_00574	HUMAN
ENSG00000273899	human	NOL12	OG_15151	HQ_13220	HUMAN
ENSG00000273962	human	IGKV2-40	OG_00088	HQ_SNG_001246	HUMAN
ENSG00000273976	human	GOLGA6L1	OG_SNG_000686	HQ_SNG_001247	HUMAN
ENSG00000273983	human	H3C8	OG_16876	HQ_17233	HUMAN
ENSG00000274070	human	CASTOR2	OG_15152	HQ_13221	HUMAN
ENSG00000274102	human	OR4M2	OG_00970	HQ_00231	HUMAN
ENSG00000274175	human		OG_SNG_000687	HQ_SNG_001248	HUMAN
ENSG00000274180	human	NATD1	OG_17220	HQ_16026	HUMAN
ENSG00000274183	human	H2AB1	OG_00434	HQ_00169	HUMAN
ENSG00000274209	human	ANTXRL	OG_00435	HQ_18518	HUMAN
ENSG00000274211	human	SOCS7	OG_15153	HQ_13222	HUMAN
ENSG00000274226	human	TBC1D3H	OG_SNG_000688	HQ_SNG_001249	HUMAN
ENSG00000274252	human	GGTLC3	OG_00579	HQ_SNG_001250	HUMAN
ENSG00000274274	human	GAGE13	OG_00053	HQ_SNG_001251	HUMAN
ENSG00000274286	human	ADRA2B	OG_15154	HQ_13223	HUMAN
ENSG00000274290	human	H2BC6	OG_18067	HQ_SNG_001252	HUMAN
ENSG00000274349	human	ZNF658	OG_18068	HQ_17234	HUMAN
ENSG00000274386	human	TMEM269	OG_SNG_000689	HQ_SNG_001253	HUMAN
ENSG00000274391	human	TPTE	OG_00859	HQ_00376	HUMAN
ENSG00000274419	human	TBC1D3D	OG_SNG_000690	HQ_SNG_001254	HUMAN
ENSG00000274443	human	C8orf89	OG_17221	HQ_16027	HUMAN
ENSG00000274512	human	TBC1D3L	OG_SNG_000691	HQ_SNG_001255	HUMAN
ENSG00000274523	human	RCC1L	OG_15155	HQ_13224	HUMAN
ENSG00000274529	human	SEBOX	OG_15156	HQ_13225	HUMAN
ENSG00000274570	human	SPDYE10	OG_00086	HQ_00025	HUMAN
ENSG00000274576	human	IGHV2-70	OG_00068	HQ_00008	HUMAN
ENSG00000274588	human	DGKK	OG_17222	HQ_16028	HUMAN
ENSG00000274600	human	RIMBP3B	OG_01911	HQ_00505	HUMAN
ENSG00000274611	human	TBC1D3	OG_SNG_000692	HQ_SNG_001256	HUMAN
ENSG00000274618	human	H4C6	OG_SNG_000693	HQ_SNG_001257	HUMAN
ENSG00000274641	human	H2BC17	OG_00197	HQ_18519	HUMAN
ENSG00000274736	human	CCL23	OG_01064	HQ_SNG_001258	HUMAN
ENSG00000274749	human	KRTAP7-1	OG_17223	HQ_16029	HUMAN
ENSG00000274750	human	H3C6	OG_SNG_000694	HQ_SNG_001259	HUMAN
ENSG00000274752	human	TRBV12-3	OG_00368	HQ_00271	HUMAN
ENSG00000274764	human	PRAMEF27	OG_00001	HQ_00007	HUMAN
ENSG00000274792	human		OG_00511	HQ_00107	HUMAN
ENSG00000274808	human	TBC1D3B	OG_SNG_000695	HQ_SNG_001260	HUMAN
ENSG00000274810	human	NPHP3-ACAD11	OG_SNG_000696	HQ_SNG_001261	HUMAN
ENSG00000274847	human	MAFIP	OG_01685	HQ_SNG_001262	HUMAN
ENSG00000274933	human	TBC1D3I	OG_SNG_000697	HQ_SNG_001263	HUMAN
ENSG00000274944	human		OG_SNG_000698	HQ_SNG_001264	HUMAN
ENSG00000274997	human	H2AC12	OG_18069	HQ_17235	HUMAN
ENSG00000275004	human	ZNF280B	OG_15157	HQ_13226	HUMAN
ENSG00000275023	human	MLLT6	OG_15158	HQ_13227	HUMAN
ENSG00000275034	human	TP53TG3E	OG_SNG_000699	HQ_SNG_001265	HUMAN
ENSG00000275052	human	PPP4R3B	OG_15159	HQ_13228	HUMAN
ENSG00000275063	human		OG_01042	HQ_SNG_001266	HUMAN
ENSG00000275066	human	SYNRG	OG_15160	HQ_13229	HUMAN
ENSG00000275074	human	NUDT18	OG_15161	HQ_13230	HUMAN
ENSG00000275111	human	ZNF2	OG_15162	HQ_13231	HUMAN
