ensembl_id_RATNO	ens_orthogroup_id	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_RATNO	ortholog_rank_PIGXX
ENSRNOG00000064845	OG_00014	HQ_SNG_015063	ENSRNOG00000064845	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.4576	22.6891	0.0	0.0	0.0	0.07142857142857142	0.0	38	13
ENSRNOG00000067965	OG_00014	HQ_SNG_016042	ENSRNOG00000067965	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.4576	22.6891	0.0	0.0	0.0	0.07142857142857142	0.0	38	14
ENSRNOG00000048904	OG_00014	HQ_SNG_013589	AABR07004232.1	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.7966	22.9692	0.0	0.0	0.0	0.06666666666666667	0.0	38	15
ENSRNOG00000067098	OG_00014	HQ_SNG_015781	ENSRNOG00000067098	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.1186	22.409	0.0	0.0	0.0	0.06666666666666667	0.0	38	16
ENSRNOG00000063521	OG_00014	HQ_SNG_014643	ENSRNOG00000063521	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.7966	21.5789	0.0	0.0	0.0	0.06666666666666667	0.0	38	17
ENSRNOG00000068795	OG_00014	HQ_SNG_016304	ENSRNOG00000068795	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.4576	20.5063	0.0	0.0	0.0	0.06666666666666667	0.0	38	18
ENSRNOG00000053969	OG_00014	HQ_SNG_013871	AABR07008681.1	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.1186	20.2532	0.0	0.0	0.0	0.06666666666666667	0.0	38	19
ENSRNOG00000061317	OG_00014	HQ_SNG_014210	AABR07011733.1	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.1186	20.2532	0.0	0.0	0.0	0.06666666666666667	0.0	38	20
ENSRNOG00000069130	OG_00014	HQ_SNG_016409	ENSRNOG00000069130	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.1186	22.792	0.0	0.0	0.0	0.0625	0.0	38	21
ENSRNOG00000063041	OG_00014	HQ_SNG_014487	ENSRNOG00000063041	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.1186	22.409	0.0	0.0	0.0	0.0625	0.0	38	22
ENSRNOG00000069050	OG_00014	HQ_SNG_016381	ENSRNOG00000069050	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.1186	22.409	0.0	0.0	0.0	0.0625	0.0	38	23
ENSRNOG00000050408	OG_00014	HQ_SNG_013687	AABR07064590.1	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.4576	21.7158	0.0	0.0	0.0	0.0625	0.0	38	24
ENSRNOG00000067427	OG_00014	HQ_SNG_015875	ENSRNOG00000067427	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.1186	22.409	0.0	0.0	0.0	0.058823529411764705	0.0	38	25
ENSRNOG00000051410	OG_00014	HQ_SNG_013748	AABR07043347.1	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.1186	21.9178	0.0	0.0	0.0	0.058823529411764705	0.0	37	26
ENSRNOG00000062952	OG_00014	HQ_SNG_014456	ENSRNOG00000062952	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.1186	19.9005	0.0	0.0	0.0	0.058823529411764705	0.0	38	27
ENSRNOG00000017631	OG_05950	HQ_04407	Cyp20a1	RATNO	5	1to1	1to1	ENSSSCG00000055761	HQ_04407	CYP20A1	PIGXX	5	1to1	1to1	79.2735	80.303	100.0	100.0	1.0	0.75	0.75	1	1
ENSRNOG00000004229	OG_11233	HQ_09552	Tac3	RATNO	5	1to1	1to1	ENSSSCG00000055762	HQ_09552	TAC3	PIGXX	5	1to1	1to1	68.254	74.1379	100.0	0.0	1.0	1.0	1.0	1	1
ENSRNOG00000021727	OG_01081	HQ_19034	Olr1875	RATNO	3	multi_copy	1to1	ENSSSCG00000055765	HQ_SNG_020978		PIGXX	3	multi_copy	singleton	71.7172	66.3551	25.0	0.0	0.0	0.25	0.0	3	1
ENSRNOG00000030215	OG_01081	HQ_17371	Olr245	RATNO	3	multi_copy	1to1	ENSSSCG00000055765	HQ_SNG_020978		PIGXX	3	multi_copy	singleton	73.064	66.3609	0.0	0.0	0.0	0.5714285714285714	0.0	3	2
ENSRNOG00000019607	OG_01058	HQ_00269	Bglap	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055767	HQ_00269	BGLAP	PIGXX	5	multi_copy	multi_copy	70.0	70.7071	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000018089	OG_14667	HQ_12790	Sra1	RATNO	5	1to1	1to1	ENSSSCG00000055768	HQ_12790	SRA1	PIGXX	5	1to1	1to1	65.371	79.7414	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000008159	OG_15387	HQ_13435	Msantd3	RATNO	4	1to1	1to1	ENSSSCG00000055769	HQ_13435	MSANTD3	PIGXX	4	1to1	1to1	97.0909	97.0909	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000028650	OG_14382	HQ_16999	Inf2	RATNO	4	multi_copy	1to1	ENSSSCG00000055777	HQ_SNG_020980		PIGXX	4	multi_copy	singleton	92.735	17.0196	100.0	100.0	0.0	0.8571428571428571	0.5555555555555556	2	1
ENSRNOG00000024967	OG_00644	HQ_18733	Uqcrb	RATNO	5	multi_copy	1to1	ENSSSCG00000055783	HQ_17841	UQCRB	PIGXX	5	multi_copy	1to1	90.0901	90.0901	50.0	0.0	0.0	0.25	0.14285714285714285	1	1
ENSRNOG00000032204	OG_00644	HQ_SNG_012870	Uqcrb	RATNO	5	multi_copy	singleton	ENSSSCG00000055783	HQ_17841	UQCRB	PIGXX	5	multi_copy	1to1	88.2883	88.2883	0.0	0.0	0.0	0.06666666666666667	0.0	1	2
ENSRNOG00000038122	OG_00644	HQ_SNG_013162	AABR07018627.1	RATNO	5	multi_copy	singleton	ENSSSCG00000055783	HQ_17841	UQCRB	PIGXX	5	multi_copy	1to1	65.7658	68.2243	0.0	0.0	0.0	0.06666666666666667	0.0	1	3
ENSRNOG00000038569	OG_00030	HQ_18959	Hsfy2	RATNO	5	multi_copy	1to1	ENSSSCG00000055786	HQ_SNG_020981		PIGXX	5	multi_copy	singleton	46.9974	45.8015	0.0	0.0	0.0	0.125	0.0	3	1
ENSRNOG00000015445	OG_01812	HQ_00469	Mal	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055794	HQ_00469		PIGXX	5	multi_copy	multi_copy	63.8158	63.3987	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	2	1
ENSRNOG00000020560	OG_01956	HQ_19630	AABR07005821.1	RATNO	5	multi_copy	1to1	ENSSSCG00000055799	HQ_19630		PIGXX	5	multi_copy	1to1	64.3564	51.5873	100.0	0.0	1.0	0.2857142857142857	0.2222222222222222	1	1
ENSRNOG00000034038	OG_01956	HQ_SNG_013036	AABR07005844.1	RATNO	5	multi_copy	singleton	ENSSSCG00000055799	HQ_19630		PIGXX	5	multi_copy	1to1	61.8812	38.961	100.0	0.0	0.0	0.14285714285714285	0.1111111111111111	1	2
ENSRNOG00000060725	OG_00157	HQ_00105	Olr171	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055805	HQ_00105		PIGXX	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.21428571428571427	6	1
ENSRNOG00000071139	OG_00157	HQ_17469	Olr172	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055805	HQ_00105		PIGXX	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.21428571428571427	3	2
ENSRNOG00000067548	OG_00157	HQ_17469	Olr174	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055805	HQ_00105		PIGXX	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.2	0.13333333333333333	3	3
ENSRNOG00000066188	OG_00157	HQ_19154	Olr176	RATNO	4	multi_copy	1to1	ENSSSCG00000055805	HQ_00105		PIGXX	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.13333333333333333	3	4
ENSRNOG00000069535	OG_00157	HQ_19137	Olr175	RATNO	4	multi_copy	1to1	ENSSSCG00000055805	HQ_00105		PIGXX	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.13333333333333333	3	5
ENSRNOG00000024390	OG_03859	HQ_SNG_012308	Osm	RATNO	5	1to1	singleton	ENSSSCG00000055807	HQ_16234	OSM	PIGXX	5	1to1	1to1	47.6793	47.2803	100.0	0.93	0.0	0.7777777777777778	0.6	1	1
ENSRNOG00000046458	OG_08145	HQ_06556	Pdx1	RATNO	5	1to1	1to1	ENSSSCG00000055811	HQ_06556	PDX1	PIGXX	5	1to1	1to1	88.7324	89.0459	100.0	0.0	1.0	0.8888888888888888	0.8888888888888888	1	1
ENSRNOG00000020438	OG_18176	HQ_19629	Prpf38b	RATNO	3	1to1	1to1	ENSSSCG00000055828	HQ_19629		PIGXX	3	1to1	1to1	92.9658	90.2214	100.0	100.0	1.0	0.6	0.6	1	1
ENSRNOG00000060725	OG_00157	HQ_00105	Olr171	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055829	HQ_SNG_020985		PIGXX	4	multi_copy	singleton	80.0	81.0127	25.0	0.0	0.0	0.3333333333333333	0.17647058823529413	4	1
ENSRNOG00000071139	OG_00157	HQ_17469	Olr172	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055829	HQ_SNG_020985		PIGXX	4	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.17647058823529413	4	2
ENSRNOG00000067548	OG_00157	HQ_17469	Olr174	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055829	HQ_SNG_020985		PIGXX	4	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2	0.1111111111111111	4	3
ENSRNOG00000066188	OG_00157	HQ_19154	Olr176	RATNO	4	multi_copy	1to1	ENSSSCG00000055829	HQ_SNG_020985		PIGXX	4	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.1111111111111111	4	4
ENSRNOG00000069535	OG_00157	HQ_19137	Olr175	RATNO	4	multi_copy	1to1	ENSSSCG00000055829	HQ_SNG_020985		PIGXX	4	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.1111111111111111	4	5
ENSRNOG00000018830	OG_08685	HQ_07090	Aff3	RATNO	5	1to1	1to1	ENSSSCG00000055832	HQ_07090	AFF3	PIGXX	5	1to1	1to1	84.1054	82.5235	100.0	60.29	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000067755	OG_00082	HQ_SNG_015981	Prr23d2	RATNO	5	multi_copy	singleton	ENSSSCG00000055839	HQ_SNG_020988		PIGXX	5	multi_copy	singleton	36.2007	38.5496	50.0	0.0	0.0	0.14285714285714285	0.0	8	1
ENSRNOG00000070252	OG_00082	HQ_SNG_016769	Prr23a	RATNO	5	multi_copy	singleton	ENSSSCG00000055839	HQ_SNG_020988		PIGXX	5	multi_copy	singleton	36.2007	38.5496	50.0	0.0	0.0	0.14285714285714285	0.0	6	2
ENSRNOG00000065507	OG_00082	HQ_SNG_015267	ENSRNOG00000065507	RATNO	5	multi_copy	singleton	ENSSSCG00000055839	HQ_SNG_020988		PIGXX	5	multi_copy	singleton	35.1254	37.4046	50.0	0.0	0.0	0.14285714285714285	0.0	8	3
ENSRNOG00000061716	OG_00082	HQ_SNG_014237	Prr23d1	RATNO	5	multi_copy	singleton	ENSSSCG00000055839	HQ_SNG_020988		PIGXX	5	multi_copy	singleton	19.3548	29.5082	50.0	0.0	0.0	0.125	0.0	8	4
ENSRNOG00000063201	OG_00017	HQ_00001	Ifna4	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055846	HQ_00001	IFN-ALPHA-13	PIGXX	5	multi_copy	multi_copy	52.9101	52.9101	100.0	0.0	1.0	0.5714285714285714	0.2727272727272727	1	1
ENSRNOG00000065554	OG_00017	HQ_00001	ENSRNOG00000065554	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055846	HQ_00001	IFN-ALPHA-13	PIGXX	5	multi_copy	multi_copy	47.619	51.7241	100.0	0.0	0.0	0.42857142857142855	0.18181818181818182	1	2
ENSRNOG00000068703	OG_00017	HQ_00001	Ifna1	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055846	HQ_00001	IFN-ALPHA-13	PIGXX	5	multi_copy	multi_copy	50.7937	50.7937	0.0	0.0	0.0	0.5714285714285714	0.2727272727272727	10	3
ENSRNOG00000064351	OG_00017	HQ_00001	ENSRNOG00000064351	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055846	HQ_00001	IFN-ALPHA-13	PIGXX	5	multi_copy	multi_copy	48.1481	49.4565	0.0	0.0	0.0	0.2857142857142857	0.09090909090909091	11	4
ENSRNOG00000063583	OG_00017	HQ_00001	ENSRNOG00000063583	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055846	HQ_00001	IFN-ALPHA-13	PIGXX	5	multi_copy	multi_copy	47.619	48.913	0.0	0.0	0.0	0.14285714285714285	0.1	13	5
ENSRNOG00000063625	OG_00017	HQ_00001	ENSRNOG00000063625	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055846	HQ_00001	IFN-ALPHA-13	PIGXX	5	multi_copy	multi_copy	47.619	48.913	0.0	0.0	0.0	0.14285714285714285	0.1	13	6
ENSRNOG00000069770	OG_00017	HQ_00001	ENSRNOG00000069770	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055846	HQ_00001	IFN-ALPHA-13	PIGXX	5	multi_copy	multi_copy	47.0899	48.3696	0.0	0.0	0.0	0.14285714285714285	0.1	13	7
ENSRNOG00000065583	OG_00017	HQ_00001	ENSRNOG00000065583	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055846	HQ_00001	IFN-ALPHA-13	PIGXX	5	multi_copy	multi_copy	48.1481	49.4565	0.0	0.0	0.0	0.125	0.09090909090909091	13	8
ENSRNOG00000066962	OG_00017	HQ_00001	RGD1560539	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055846	HQ_00001	IFN-ALPHA-13	PIGXX	5	multi_copy	multi_copy	47.619	48.913	0.0	0.0	0.0	0.1111111111111111	0.08333333333333333	13	9
ENSRNOG00000065328	OG_00017	HQ_00001	ENSRNOG00000065328	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055846	HQ_00001	IFN-ALPHA-13	PIGXX	5	multi_copy	multi_copy	52.381	52.381	0.0	0.0	0.0	0.1	0.07692307692307693	13	10
ENSRNOG00000066857	OG_00017	HQ_00001	RGD1560539	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055846	HQ_00001	IFN-ALPHA-13	PIGXX	5	multi_copy	multi_copy	47.619	48.913	0.0	0.0	0.0	0.1	0.07692307692307693	13	11
ENSRNOG00000070321	OG_00017	HQ_00001	RGD1560539	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055846	HQ_00001	IFN-ALPHA-13	PIGXX	5	multi_copy	multi_copy	47.619	48.913	0.0	0.0	0.0	0.1	0.07692307692307693	13	12
ENSRNOG00000020072	OG_00382	HQ_00062	Pcdhb9	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055853	HQ_00062		PIGXX	5	multi_copy	multi_copy	70.1686	67.7945	100.0	100.0	1.0	0.14285714285714285	0.11764705882352941	2	1
ENSRNOG00000020084	OG_00382	HQ_00062	Pcdhb5	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055853	HQ_00062		PIGXX	5	multi_copy	multi_copy	67.3152	67.7546	100.0	100.0	1.0	0.13333333333333333	0.125	2	2
ENSRNOG00000046264	OG_00382	HQ_00062	Pcdhb7	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055853	HQ_00062		PIGXX	5	multi_copy	multi_copy	69.0013	64.3289	100.0	100.0	1.0	0.13333333333333333	0.11764705882352941	2	3
ENSRNOG00000065210	OG_00235	HQ_17245	Olr662	RATNO	4	multi_copy	1to1	ENSSSCG00000055859	HQ_SNG_020991		PIGXX	4	multi_copy	singleton	84.5161	84.5161	25.0	0.0	0.0	0.5555555555555556	0.21428571428571427	1	1
ENSRNOG00000066366	OG_00235	HQ_17521	Olr651	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055859	HQ_SNG_020991		PIGXX	4	multi_copy	singleton	79.6774	80.1948	25.0	0.0	0.0	0.45454545454545453	0.0	3	2
ENSRNOG00000070601	OG_00235	HQ_17521	Olr650	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055859	HQ_SNG_020991		PIGXX	4	multi_copy	singleton	78.3871	78.8961	25.0	0.0	0.0	0.36363636363636365	0.0	3	3
ENSRNOG00000062312	OG_00235	HQ_17542	Olr657	RATNO	4	multi_copy	1to1	ENSSSCG00000055859	HQ_SNG_020991		PIGXX	4	multi_copy	singleton	81.9355	81.9355	0.0	0.0	0.0	0.4	0.2	3	4
ENSRNOG00000011078	OG_00817	HQ_04199	Srm	RATNO	5	multi_copy	1to1	ENSSSCG00000055869	HQ_04199	SRM	PIGXX	5	multi_copy	1to1	93.3775	87.8505	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000070709	OG_00817	HQ_SNG_016925	ENSRNOG00000070709	RATNO	5	multi_copy	singleton	ENSSSCG00000055869	HQ_04199	SRM	PIGXX	5	multi_copy	1to1	85.0993	91.4591	0.0	0.0	0.0	0.1	0.0	1	2
ENSRNOG00000065884	OG_02137	HQ_17482	Olr324	RATNO	3	multi_copy	1to1	ENSSSCG00000055875	HQ_17482		PIGXX	3	multi_copy	1to1	85.5305	85.5305	100.0	0.0	1.0	0.3	0.3	1	1
ENSRNOG00000010171	OG_06673	HQ_05108	Elk1	RATNO	5	1to1	1to1	ENSSSCG00000055891	HQ_05108	ELK1	PIGXX	5	1to1	1to1	85.3211	87.1194	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000060205	OG_18424	HQ_17533	AC099183.4	RATNO	3	1to1	1to1	ENSSSCG00000055895	HQ_17533		PIGXX	3	1to1	1to1	64.6465	64.6465	100.0	0.0	1.0	0.75	0.6666666666666666	1	1
ENSRNOG00000015058	OG_17320	HQ_17507	Gucy2e	RATNO	4	1to1	1to1	ENSSSCG00000055915	HQ_17507		PIGXX	4	1to1	1to1	71.7039	62.9564	100.0	80.08	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000064650	OG_00070	HQ_00004	Olr215	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055916	HQ_00004		PIGXX	5	multi_copy	multi_copy	74.5342	76.1905	50.0	0.0	0.0	0.375	0.2	2	1
ENSRNOG00000064816	OG_00070	HQ_00004	Olr214	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055916	HQ_00004		PIGXX	5	multi_copy	multi_copy	72.6708	74.0506	50.0	0.0	0.0	0.375	0.2	2	2
ENSRNOG00000071029	OG_00070	HQ_00004	Olr217	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055916	HQ_00004		PIGXX	5	multi_copy	multi_copy	78.5714	80.0633	25.0	0.0	0.0	0.5	0.3	2	3
ENSRNOG00000069410	OG_00070	HQ_00004	Olr218	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055916	HQ_00004		PIGXX	5	multi_copy	multi_copy	75.7764	77.2152	25.0	0.0	0.0	0.375	0.3333333333333333	2	4
ENSRNOG00000068883	OG_00070	HQ_00004	Olr206	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055916	HQ_00004		PIGXX	5	multi_copy	multi_copy	75.1553	76.8254	25.0	0.0	0.0	0.375	0.2	2	5
ENSRNOG00000067287	OG_00070	HQ_00004	Olr208	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055916	HQ_00004		PIGXX	5	multi_copy	multi_copy	75.1553	76.5823	25.0	0.0	0.0	0.25	0.1	2	6
ENSRNOG00000063805	OG_00070	HQ_00004	Olr209	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055916	HQ_00004		PIGXX	5	multi_copy	multi_copy	73.6025	75.0	25.0	0.0	0.0	0.25	0.1	2	7
ENSRNOG00000066657	OG_00070	HQ_00004	Olr205	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055916	HQ_00004		PIGXX	5	multi_copy	multi_copy	71.4286	70.5521	25.0	0.0	0.0	0.2222222222222222	0.2	2	8
ENSRNOG00000067051	OG_00070	HQ_00004	Olr204	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055916	HQ_00004		PIGXX	5	multi_copy	multi_copy	75.1553	76.8254	25.0	0.0	0.0	0.2	0.18181818181818182	2	9
ENSRNOG00000066141	OG_00070	HQ_00004	Olr210	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055916	HQ_00004		PIGXX	5	multi_copy	multi_copy	75.7764	77.2152	0.0	0.0	0.0	0.25	0.1	2	10
ENSRNOG00000062507	OG_00070	HQ_00004	Or2ag13	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055916	HQ_00004		PIGXX	5	multi_copy	multi_copy	72.9814	72.0859	0.0	0.0	0.0	0.18181818181818182	0.16666666666666666	2	11
ENSRNOG00000066913	OG_00216	HQ_00039	Serpinb3a	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055924	HQ_00039		PIGXX	5	multi_copy	multi_copy	57.4026	57.1059	100.0	0.0	1.0	0.5714285714285714	0.5	1	1
ENSRNOG00000070387	OG_00216	HQ_SNG_016819	Serpinb3	RATNO	5	multi_copy	singleton	ENSSSCG00000055924	HQ_00039		PIGXX	5	multi_copy	multi_copy	55.5844	45.1477	100.0	0.0	0.0	0.2222222222222222	0.2	3	2
ENSRNOG00000000901	OG_02067	HQ_15925	Vkorc1l1	RATNO	4	multi_copy	1to1	ENSSSCG00000055936	HQ_SNG_020999		PIGXX	4	multi_copy	singleton	80.0	29.4574	0.0	0.0	0.0	0.06666666666666667	0.0	2	1
ENSRNOG00000029233	OG_00156	HQ_SNG_012586	Olr30	RATNO	4	multi_copy	singleton	ENSSSCG00000055945	HQ_SNG_021000		PIGXX	4	multi_copy	singleton	59.9359	60.5178	0.0	0.0	0.0	0.09090909090909091	0.0	4	1
ENSRNOG00000068678	OG_00156	HQ_18713	Olr23	RATNO	4	multi_copy	1to1	ENSSSCG00000055945	HQ_SNG_021000		PIGXX	4	multi_copy	singleton	59.9359	56.4955	0.0	0.0	0.0	0.09090909090909091	0.0	4	2
ENSRNOG00000070096	OG_00156	HQ_19152	Olr20	RATNO	4	multi_copy	1to1	ENSSSCG00000055945	HQ_SNG_021000		PIGXX	4	multi_copy	singleton	58.6538	55.287	0.0	0.0	0.0	0.09090909090909091	0.0	4	3
ENSRNOG00000064870	OG_00156	HQ_SNG_015072	Olr25	RATNO	4	multi_copy	singleton	ENSSSCG00000055945	HQ_SNG_021000		PIGXX	4	multi_copy	singleton	58.3333	55.1515	0.0	0.0	0.0	0.09090909090909091	0.0	4	4
ENSRNOG00000062805	OG_00156	HQ_19198	Olr34	RATNO	4	multi_copy	1to1	ENSSSCG00000055945	HQ_SNG_021000		PIGXX	4	multi_copy	singleton	59.9359	59.9359	0.0	0.0	0.0	0.08333333333333333	0.0	4	5
ENSRNOG00000030721	OG_15614	HQ_16294	Fbrsl1	RATNO	4	1to1	1to1	ENSSSCG00000055956	HQ_SNG_021001		PIGXX	4	1to1	singleton	72.8041	41.5622	100.0	0.0	0.0	0.4	0.2727272727272727	1	1
ENSRNOG00000037162	OG_01697	HQ_08976	Slbp	RATNO	5	multi_copy	1to1	ENSSSCG00000055957	HQ_08976	SLBP	PIGXX	5	multi_copy	1to1	84.7273	84.7273	100.0	100.0	1.0	0.5555555555555556	0.4	1	1
ENSRNOG00000070414	OG_01697	HQ_SNG_016828	ENSRNOG00000070414	RATNO	5	multi_copy	singleton	ENSSSCG00000055957	HQ_08976	SLBP	PIGXX	5	multi_copy	1to1	50.5455	57.438	0.0	0.0	0.0	0.08333333333333333	0.0	1	2
ENSRNOG00000068529	OG_00039	HQ_00086	Olr653	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055961	HQ_00086		PIGXX	5	multi_copy	multi_copy	71.1974	71.1974	75.0	0.0	1.0	0.42857142857142855	0.18181818181818182	3	1
ENSRNOG00000065812	OG_00039	HQ_SNG_015364	Olr655	RATNO	5	multi_copy	singleton	ENSSSCG00000055961	HQ_00086		PIGXX	5	multi_copy	multi_copy	72.8155	72.8155	50.0	0.0	0.0	0.6666666666666666	0.4	4	2
ENSRNOG00000063578	OG_00039	HQ_17461	Olr659	RATNO	5	multi_copy	1to1	ENSSSCG00000055961	HQ_00086		PIGXX	5	multi_copy	multi_copy	72.8155	72.8155	50.0	0.0	0.0	0.5714285714285714	0.3	4	3
ENSRNOG00000006669	OG_00039	HQ_17407	Olr722	RATNO	5	multi_copy	1to1	ENSSSCG00000055961	HQ_00086		PIGXX	5	multi_copy	multi_copy	72.8155	72.8155	0.0	0.0	0.0	0.09090909090909091	0.0	16	4
ENSRNOG00000065635	OG_00039	HQ_00244	Or4c10	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055961	HQ_00086		PIGXX	5	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	16	5
ENSRNOG00000047279	OG_00276	HQ_00083	Pga5	RATNO	3	multi_copy	multi_copy	ENSSSCG00000055965	HQ_SNG_021003		PIGXX	3	multi_copy	singleton	39.18	44.4444	100.0	0.0	0.0	0.5	0.375	9	1
ENSRNOG00000023384	OG_13529	HQ_SNG_012274	Defb20	RATNO	5	1to1	singleton	ENSSSCG00000055982	HQ_16885	DEFB128	PIGXX	5	1to1	1to1	41.4894	40.625	100.0	0.0	0.0	0.6153846153846154	0.05	1	1
ENSRNOG00000065845	OG_17251	HQ_16056	2210017I01Rik	RATNO	4	1to1	1to1	ENSSSCG00000055984	HQ_16056	LCE7A	PIGXX	4	1to1	1to1	52.6316	52.6316	75.0	0.0	1.0	0.1875	0.11764705882352941	1	1
ENSRNOG00000066234	OG_00167	HQ_00479	Olr1186	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055989	HQ_SNG_021006		PIGXX	5	multi_copy	singleton	73.2601	57.3066	25.0	0.0	0.0	0.2222222222222222	0.0	5	1
