ensembl_id_RATNO	ens_orthogroup_id	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ensembl_id_MACFA	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_RATNO	ortholog_rank_MACFA
ENSRNOG00000068703	OG_00017	HQ_00001	Ifna1	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050022	HQ_00001		MACFA	5	multi_copy	multi_copy	55.0265	55.0265	0.0	0.0	0.0	0.42857142857142855	0.25	6	3
ENSRNOG00000064351	OG_00017	HQ_00001	ENSRNOG00000064351	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050022	HQ_00001		MACFA	5	multi_copy	multi_copy	50.0	48.6772	0.0	0.0	0.0	0.3333333333333333	0.14285714285714285	6	4
ENSRNOG00000069770	OG_00017	HQ_00001	ENSRNOG00000069770	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050022	HQ_00001		MACFA	5	multi_copy	multi_copy	50.0	48.6772	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	8	5
ENSRNOG00000063583	OG_00017	HQ_00001	ENSRNOG00000063583	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050022	HQ_00001		MACFA	5	multi_copy	multi_copy	49.4565	48.1481	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	8	6
ENSRNOG00000063625	OG_00017	HQ_00001	ENSRNOG00000063625	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050022	HQ_00001		MACFA	5	multi_copy	multi_copy	49.4565	48.1481	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	8	7
ENSRNOG00000065583	OG_00017	HQ_00001	ENSRNOG00000065583	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050022	HQ_00001		MACFA	5	multi_copy	multi_copy	49.4565	48.1481	0.0	0.0	0.0	0.14285714285714285	0.14285714285714285	8	8
ENSRNOG00000066962	OG_00017	HQ_00001	RGD1560539	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050022	HQ_00001		MACFA	5	multi_copy	multi_copy	49.4565	48.1481	0.0	0.0	0.0	0.125	0.125	8	9
ENSRNOG00000065328	OG_00017	HQ_00001	ENSRNOG00000065328	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050022	HQ_00001		MACFA	5	multi_copy	multi_copy	59.2593	59.2593	0.0	0.0	0.0	0.1111111111111111	0.1111111111111111	8	10
ENSRNOG00000066857	OG_00017	HQ_00001	RGD1560539	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050022	HQ_00001		MACFA	5	multi_copy	multi_copy	49.4565	48.1481	0.0	0.0	0.0	0.1111111111111111	0.1111111111111111	8	11
ENSRNOG00000070321	OG_00017	HQ_00001	RGD1560539	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050022	HQ_00001		MACFA	5	multi_copy	multi_copy	49.4565	48.1481	0.0	0.0	0.0	0.1111111111111111	0.1111111111111111	8	12
ENSRNOG00000029977	OG_00338	HQ_00093	Nat3	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050025	HQ_00093	NAT2	MACFA	5	multi_copy	multi_copy	66.8966	66.8966	50.0	0.0	0.0	0.4	0.3333333333333333	1	1
ENSRNOG00000049498	OG_00338	HQ_SNG_013625	Nat1	RATNO	5	multi_copy	singleton	ENSMFAG00000050025	HQ_00093	NAT2	MACFA	5	multi_copy	multi_copy	43.6149	76.5517	50.0	0.0	0.0	0.1111111111111111	0.0	1	2
ENSRNOG00000065955	OG_00306	HQ_00548	ENSRNOG00000065955	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050033	HQ_00548	TRAV19	MACFA	5	multi_copy	multi_copy	52.8571	40.2174	100.0	0.0	0.0	0.46153846153846156	0.3125	1	1
ENSRNOG00000070366	OG_00306	HQ_SNG_016813	ENSRNOG00000070366	RATNO	5	multi_copy	singleton	ENSMFAG00000050033	HQ_00548	TRAV19	MACFA	5	multi_copy	multi_copy	49.3151	39.1304	75.0	0.0	0.0	0.4166666666666667	0.23529411764705882	1	2
ENSRNOG00000068543	OG_00306	HQ_SNG_016209	ENSRNOG00000068543	RATNO	5	multi_copy	singleton	ENSMFAG00000050033	HQ_00548	TRAV19	MACFA	5	multi_copy	multi_copy	48.9655	38.587	75.0	0.0	0.0	0.26666666666666666	0.1111111111111111	1	3
ENSRNOG00000064846	OG_00306	HQ_SNG_015064	ENSRNOG00000064846	RATNO	5	multi_copy	singleton	ENSMFAG00000050033	HQ_00548	TRAV19	MACFA	5	multi_copy	multi_copy	48.9655	38.587	50.0	0.0	0.0	0.2857142857142857	0.05	1	4
ENSRNOG00000065085	OG_00306	HQ_SNG_015147	ENSRNOG00000065085	RATNO	5	multi_copy	singleton	ENSMFAG00000050033	HQ_00548	TRAV19	MACFA	5	multi_copy	multi_copy	51.6779	41.8478	50.0	0.0	0.0	0.26666666666666666	0.0	1	5
ENSRNOG00000026008	OG_01624	HQ_07928	Gtf2e1	RATNO	5	multi_copy	1to1	ENSMFAG00000050047	HQ_SNG_003889		MACFA	5	multi_copy	singleton	27.3973	91.6031	0.0	0.0	0.0	0.058823529411764705	0.0	2	1
ENSRNOG00000013718	OG_01438	HQ_05263	Herc2	RATNO	5	multi_copy	1to1	ENSMFAG00000050049	HQ_SNG_003890		MACFA	5	multi_copy	singleton	4.17701	82.449	100.0	0.0	0.0	0.4444444444444444	0.4	2	1
ENSRNOG00000026662	OG_12491	HQ_10763	Plekhf2	RATNO	5	1to1	1to1	ENSMFAG00000050051	HQ_10763	PLEKHF2	MACFA	5	1to1	1to1	97.5904	97.5904	100.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000047393	OG_00286	HQ_00330	Krt18	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050053	HQ_00330		MACFA	5	multi_copy	multi_copy	69.9764	85.5491	0.0	0.0	0.0	0.1111111111111111	0.1111111111111111	4	1
ENSRNOG00000069468	OG_00286	HQ_SNG_016520	ENSRNOG00000069468	RATNO	5	multi_copy	singleton	ENSMFAG00000050053	HQ_00330		MACFA	5	multi_copy	multi_copy	64.4279	74.8555	0.0	0.0	0.0	0.08333333333333333	0.0	3	2
ENSRNOG00000070812	OG_00088	HQ_SNG_016964	ENSRNOG00000070812	RATNO	4	multi_copy	singleton	ENSMFAG00000050058	HQ_SNG_003893		MACFA	4	multi_copy	singleton	78.3019	38.785	25.0	0.0	0.0	0.3	0.0	10	1
ENSRNOG00000003720	OG_05699	HQ_04152	Prrx1	RATNO	5	1to1	1to1	ENSMFAG00000050061	HQ_04152	PRRX1	MACFA	5	1to1	1to1	99.5918	99.5918	100.0	17.22	1.0	0.8	0.8	1	1
ENSRNOG00000003975	OG_00803	HQ_13729	Pfn1	RATNO	5	multi_copy	1to1	ENSMFAG00000050068	HQ_SNG_003896		MACFA	5	multi_copy	singleton	32.0574	55.8333	0.0	0.0	0.0	0.08333333333333333	0.0	2	1
ENSRNOG00000068258	OG_00803	HQ_SNG_016121	ENSRNOG00000068258	RATNO	5	multi_copy	singleton	ENSMFAG00000050068	HQ_SNG_003896		MACFA	5	multi_copy	singleton	43.4343	35.8333	0.0	0.0	0.0	0.07142857142857142	0.0	2	2
ENSRNOG00000003348	OG_04925	HQ_03370	Rasd1	RATNO	5	1to1	1to1	ENSMFAG00000050070	HQ_03370	RASD1	MACFA	5	1to1	1to1	95.3571	87.8289	100.0	0.0	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSRNOG00000052880	OG_07552	HQ_05964	Prph	RATNO	5	1to1	1to1	ENSMFAG00000050077	HQ_05964	PRPH	MACFA	5	1to1	1to1	89.505	96.1702	50.0	0.0	0.0	0.5	0.5	1	1
ENSRNOG00000020932	OG_12112	HQ_15022	Ms4a10	RATNO	5	1to1	1to1	ENSMFAG00000050089	HQ_15022	MS4A10	MACFA	5	1to1	1to1	37.931	36.6667	100.0	0.0	0.0	0.5833333333333334	0.5833333333333334	1	1
ENSRNOG00000048875	OG_04576	HQ_18940	Znrf4	RATNO	5	1to1	1to1	ENSMFAG00000050092	HQ_16268	ZNRF4	MACFA	5	1to1	1to1	52.9052	40.4206	0.0	0.0	0.0	0.5	0.125	1	1
ENSRNOG00000024437	OG_11195	HQ_09515	Blcap	RATNO	5	1to1	1to1	ENSMFAG00000050109	HQ_09515	BLCAP	MACFA	5	1to1	1to1	100.0	100.0	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000048660	OG_12668	HQ_10927	Haspin	RATNO	5	1to1	1to1	ENSMFAG00000050121	HQ_10927	HASPIN	MACFA	5	1to1	1to1	58.1891	53.8841	100.0	0.0	1.0	0.625	0.625	1	1
ENSRNOG00000006033	OG_10066	HQ_08435	Spon2	RATNO	5	1to1	1to1	ENSMFAG00000050124	HQ_08435	SPON2	MACFA	5	1to1	1to1	86.3636	86.1027	50.0	0.0	0.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000011918	OG_05993	HQ_04453	Vsx2	RATNO	5	1to1	1to1	ENSMFAG00000050163	HQ_04453	VSX2	MACFA	5	1to1	1to1	97.5069	97.7778	100.0	0.0	1.0	0.36363636363636365	0.25	1	1
ENSRNOG00000004016	OG_00563	HQ_00662	Msl3	RATNO	5	multi_copy	1to1	ENSMFAG00000050196	HQ_SNG_003928		MACFA	5	multi_copy	singleton	57.2243	79.8409	0.0	0.0	0.0	0.125	0.0	2	1
ENSRNOG00000000801	OG_00563	HQ_19001	Msl3l2	RATNO	5	multi_copy	1to1	ENSMFAG00000050196	HQ_SNG_003928		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	2	2
ENSRNOG00000010636	OG_10301	HQ_08643	Coa7	RATNO	5	1to1	1to1	ENSMFAG00000050200	HQ_08643	COA7	MACFA	5	1to1	1to1	78.7879	65.942	100.0	19.7	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000049407	OG_14870	HQ_12968	Shisa8	RATNO	5	1to1	1to1	ENSMFAG00000050220	HQ_12968	SHISA8	MACFA	5	1to1	1to1	53.8462	41.3333	100.0	0.0	0.0	0.625	0.625	1	1
ENSRNOG00000026293	OG_12669	HQ_10928	Jun	RATNO	5	1to1	1to1	ENSMFAG00000050244	HQ_10928	JUN	MACFA	5	1to1	1to1	89.8204	89.8204	75.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000009461	OG_07217	HQ_05633	Scp2d1	RATNO	5	1to1	1to1	ENSMFAG00000050245	HQ_05633	SCP2D1	MACFA	5	1to1	1to1	68.5897	69.0323	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000065896	OG_00310	HQ_19595	Olr709	RATNO	4	multi_copy	1to1	ENSMFAG00000050249	HQ_00162	OR4A5	MACFA	4	multi_copy	multi_copy	71.6561	71.4286	25.0	0.0	0.0	0.1	0.0	1	1
ENSRNOG00000068000	OG_00310	HQ_00162	Olr703	RATNO	4	multi_copy	multi_copy	ENSMFAG00000050249	HQ_00162	OR4A5	MACFA	4	multi_copy	multi_copy	76.5079	76.5079	25.0	0.0	0.0	0.09090909090909091	0.08333333333333333	1	2
ENSRNOG00000066102	OG_00310	HQ_SNG_015459	Olr712	RATNO	4	multi_copy	singleton	ENSMFAG00000050249	HQ_00162	OR4A5	MACFA	4	multi_copy	multi_copy	73.817	74.2857	25.0	0.0	0.0	0.09090909090909091	0.0	1	3
ENSRNOG00000065980	OG_00310	HQ_SNG_015416	Olr684	RATNO	4	multi_copy	singleton	ENSMFAG00000050249	HQ_00162	OR4A5	MACFA	4	multi_copy	multi_copy	70.8197	68.5714	25.0	0.0	0.0	0.09090909090909091	0.0	2	4
ENSRNOG00000005800	OG_15885	HQ_14209	Il1f10	RATNO	4	1to1	1to1	ENSMFAG00000050256	HQ_14209	IL1F10	MACFA	4	1to1	1to1	83.5526	83.5526	100.0	0.0	1.0	1.0	0.7142857142857143	1	1
ENSRNOG00000017223	OG_00832	HQ_04689	Plg	RATNO	5	multi_copy	1to1	ENSMFAG00000050264	HQ_04689		MACFA	5	multi_copy	1to1	78.0637	78.642	0.0	0.0	0.0	0.4444444444444444	0.4	1	1
ENSRNOG00000055608	OG_01415	HQ_04893	ENSRNOG00000055608	RATNO	5	multi_copy	1to1	ENSMFAG00000050265	HQ_04893	ZNF45	MACFA	5	multi_copy	1to1	70.7792	63.836	0.0	0.0	0.0	0.125	0.1111111111111111	1	1
ENSRNOG00000065649	OG_01415	HQ_SNG_015317	ENSRNOG00000065649	RATNO	5	multi_copy	singleton	ENSMFAG00000050265	HQ_04893	ZNF45	MACFA	5	multi_copy	1to1	72.6027	46.5593	0.0	0.0	0.0	0.125	0.1111111111111111	1	2
ENSRNOG00000066785	OG_00108	HQ_SNG_015675	ENSRNOG00000066785	RATNO	5	multi_copy	singleton	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	54.4218	55.5556	25.0	0.0	0.0	0.42857142857142855	0.0	2	1
ENSRNOG00000063422	OG_00108	HQ_SNG_014618	ENSRNOG00000063422	RATNO	5	multi_copy	singleton	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	58.6466	54.1667	25.0	0.0	0.0	0.25	0.0	2	2
ENSRNOG00000070810	OG_00108	HQ_SNG_016963	ENSRNOG00000070810	RATNO	5	multi_copy	singleton	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	67.2414	54.1667	25.0	0.0	0.0	0.25	0.0	2	3
ENSRNOG00000062853	OG_00108	HQ_SNG_014424	ENSRNOG00000062853	RATNO	5	multi_copy	singleton	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	69.2982	54.8611	0.0	0.0	0.0	0.5	0.0	3	4
ENSRNOG00000065237	OG_00108	HQ_SNG_015201	ENSRNOG00000065237	RATNO	5	multi_copy	singleton	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	72.1649	48.6111	0.0	0.0	0.0	0.4	0.0	3	5
ENSRNOG00000070091	OG_00108	HQ_SNG_016718	ENSRNOG00000070091	RATNO	5	multi_copy	singleton	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	62.5	55.5556	0.0	0.0	0.0	0.3333333333333333	0.0	3	6
ENSRNOG00000066072	OG_00108	HQ_SNG_015449	ENSRNOG00000066072	RATNO	5	multi_copy	singleton	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	65.6863	46.5278	0.0	0.0	0.0	0.3333333333333333	0.0	4	7
ENSRNOG00000066922	OG_00108	HQ_19662	ENSRNOG00000066922	RATNO	5	multi_copy	1to1	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	68.9655	55.5556	0.0	0.0	0.0	0.2857142857142857	0.0	3	8
ENSRNOG00000067233	OG_00108	HQ_SNG_015819	ENSRNOG00000067233	RATNO	5	multi_copy	singleton	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	68.2243	50.6944	0.0	0.0	0.0	0.2857142857142857	0.0	4	9
ENSRNOG00000069193	OG_00108	HQ_SNG_016426	ENSRNOG00000069193	RATNO	5	multi_copy	singleton	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	60.1504	55.5556	0.0	0.0	0.0	0.25	0.0	3	10
ENSRNOG00000065675	OG_00108	HQ_SNG_015326	ENSRNOG00000065675	RATNO	5	multi_copy	singleton	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	71.0	49.3056	0.0	0.0	0.0	0.25	0.0	4	11
ENSRNOG00000066904	OG_00108	HQ_SNG_015718	ENSRNOG00000066904	RATNO	5	multi_copy	singleton	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	70.1031	47.2222	0.0	0.0	0.0	0.25	0.0	4	12
ENSRNOG00000063365	OG_00108	HQ_SNG_014602	ENSRNOG00000063365	RATNO	5	multi_copy	singleton	ENSMFAG00000050284	HQ_SNG_003945		MACFA	5	multi_copy	singleton	73.5294	34.7222	0.0	0.0	0.0	0.25	0.0	4	13
ENSRNOG00000045953	OG_00541	HQ_SNG_013430	Tex13c	RATNO	5	multi_copy	singleton	ENSMFAG00000050285	HQ_18548	TEX13C	MACFA	5	multi_copy	1to1	37.6645	25.1096	75.0	0.0	0.0	0.25	0.13333333333333333	1	1
ENSRNOG00000057469	OG_00541	HQ_SNG_014033	AABR07041403.1	RATNO	5	multi_copy	singleton	ENSMFAG00000050285	HQ_18548	TEX13C	MACFA	5	multi_copy	1to1	36.2345	22.3684	25.0	0.0	0.0	0.15384615384615385	0.06666666666666667	2	2
ENSRNOG00000063167	OG_19095	HQ_SNG_014531	Hist1h3b	RATNO	2	1to1	singleton	ENSMFAG00000050287	HQ_SNG_003946		MACFA	2	1to1	singleton	100.0	100.0	0.0	0.0	0.0	0.058823529411764705	0.0	1	1
ENSRNOG00000036697	OG_14055	HQ_12220	Mafg	RATNO	5	1to1	1to1	ENSMFAG00000050292	HQ_12220	MAFG	MACFA	5	1to1	1to1	59.8174	87.3333	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000058646	OG_13484	HQ_11693	Zfp36l1	RATNO	5	1to1	1to1	ENSMFAG00000050302	HQ_11693	ZFP36L1	MACFA	5	1to1	1to1	98.8166	98.8166	75.0	0.0	1.0	0.3	0.3	1	1
ENSRNOG00000006619	OG_14668	HQ_12791	Dnajc9	RATNO	5	1to1	1to1	ENSMFAG00000050309	HQ_12791	DNAJC9	MACFA	5	1to1	1to1	67.7903	66.0584	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000070812	OG_00088	HQ_SNG_016964	ENSRNOG00000070812	RATNO	4	multi_copy	singleton	ENSMFAG00000050316	HQ_17161		MACFA	4	multi_copy	multi_copy	77.3585	77.3585	50.0	0.0	0.0	0.23076923076923078	0.0	3	1
ENSRNOG00000004060	OG_14277	HQ_16993	Calm1	RATNO	4	multi_copy	1to1	ENSMFAG00000050332	HQ_SNG_003963		MACFA	4	multi_copy	singleton	85.2071	49.827	100.0	0.0	0.0	0.3333333333333333	0.14285714285714285	1	1
ENSRNOG00000067501	OG_14277	HQ_SNG_015896	ENSRNOG00000067501	RATNO	4	multi_copy	singleton	ENSMFAG00000050332	HQ_SNG_003963		MACFA	4	multi_copy	singleton	78.0822	19.7232	0.0	0.0	0.0	0.16666666666666666	0.0	1	2
ENSRNOG00000063422	OG_00108	HQ_SNG_014618	ENSRNOG00000063422	RATNO	5	multi_copy	singleton	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	51.1278	47.5524	50.0	0.0	0.0	0.25	0.0	1	1
ENSRNOG00000070810	OG_00108	HQ_SNG_016963	ENSRNOG00000070810	RATNO	5	multi_copy	singleton	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	58.6207	47.5524	50.0	0.0	0.0	0.25	0.0	1	2
ENSRNOG00000066785	OG_00108	HQ_SNG_015675	ENSRNOG00000066785	RATNO	5	multi_copy	singleton	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	47.619	48.951	25.0	0.0	0.0	0.42857142857142855	0.0	3	3
ENSRNOG00000070091	OG_00108	HQ_SNG_016718	ENSRNOG00000070091	RATNO	5	multi_copy	singleton	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	53.9062	48.2517	0.0	0.0	0.0	0.3333333333333333	0.0	4	4
ENSRNOG00000066072	OG_00108	HQ_SNG_015449	ENSRNOG00000066072	RATNO	5	multi_copy	singleton	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	65.6863	46.8531	0.0	0.0	0.0	0.3333333333333333	0.0	3	5
ENSRNOG00000067233	OG_00108	HQ_SNG_015819	ENSRNOG00000067233	RATNO	5	multi_copy	singleton	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	68.2243	51.049	0.0	0.0	0.0	0.2857142857142857	0.0	3	6
ENSRNOG00000066922	OG_00108	HQ_19662	ENSRNOG00000066922	RATNO	5	multi_copy	1to1	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	60.3448	48.951	0.0	0.0	0.0	0.2857142857142857	0.0	4	7
ENSRNOG00000065675	OG_00108	HQ_SNG_015326	ENSRNOG00000065675	RATNO	5	multi_copy	singleton	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	71.0	49.6503	0.0	0.0	0.0	0.25	0.0	3	8
ENSRNOG00000069193	OG_00108	HQ_SNG_016426	ENSRNOG00000069193	RATNO	5	multi_copy	singleton	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	52.6316	48.951	0.0	0.0	0.0	0.25	0.0	4	9
ENSRNOG00000066904	OG_00108	HQ_SNG_015718	ENSRNOG00000066904	RATNO	5	multi_copy	singleton	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	70.1031	47.5524	0.0	0.0	0.0	0.25	0.0	3	10
ENSRNOG00000063365	OG_00108	HQ_SNG_014602	ENSRNOG00000063365	RATNO	5	multi_copy	singleton	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	73.5294	34.965	0.0	0.0	0.0	0.25	0.0	3	11
ENSRNOG00000062853	OG_00108	HQ_SNG_014424	ENSRNOG00000062853	RATNO	5	multi_copy	singleton	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	60.5263	48.2517	0.0	0.0	0.0	0.2	0.0	4	12
ENSRNOG00000065237	OG_00108	HQ_SNG_015201	ENSRNOG00000065237	RATNO	5	multi_copy	singleton	ENSMFAG00000050340	HQ_SNG_003966		MACFA	5	multi_copy	singleton	72.1649	48.951	0.0	0.0	0.0	0.16666666666666666	0.0	5	13
ENSRNOG00000020500	OG_12544	HQ_10812	Clk2	RATNO	5	1to1	1to1	ENSMFAG00000050341	HQ_10812	CLK2	MACFA	5	1to1	1to1	56.3204	90.1804	100.0	0.0	1.0	0.5555555555555556	0.4	1	1
ENSRNOG00000021750	OG_06618	HQ_05056	Id1	RATNO	5	1to1	1to1	ENSMFAG00000050354	HQ_05056	ID1	MACFA	5	1to1	1to1	81.8182	43.4483	100.0	0.0	0.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000033741	OG_15134	HQ_13203	Ankrd34a	RATNO	5	1to1	1to1	ENSMFAG00000050371	HQ_13203	ANKRD34A	MACFA	5	1to1	1to1	57.3737	95.302	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000001269	OG_01943	HQ_00517	Ppp1cc	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050377	HQ_00517	PPP1CC	MACFA	5	multi_copy	multi_copy	75.6677	91.0714	0.0	0.0	0.0	0.1111111111111111	0.1111111111111111	2	1
ENSRNOG00000042449	OG_01658	HQ_14592	Cdc42se2	RATNO	5	multi_copy	1to1	ENSMFAG00000050400	HQ_SNG_003977		MACFA	5	multi_copy	singleton	69.0476	47.541	75.0	0.0	0.0	0.25	0.1111111111111111	1	1
ENSRNOG00000037364	OG_01658	HQ_SNG_013115	AABR07003049.1	RATNO	5	multi_copy	singleton	ENSMFAG00000050400	HQ_SNG_003977		MACFA	5	multi_copy	singleton	69.0476	47.541	0.0	0.0	0.0	0.09090909090909091	0.0	1	2
ENSRNOG00000060269	OG_01757	HQ_09738	Vwce	RATNO	5	multi_copy	1to1	ENSMFAG00000050422	HQ_SNG_003985		MACFA	5	multi_copy	singleton	15.5914	63.5965	0.0	0.0	0.0	0.08333333333333333	0.0	2	1
ENSRNOG00000063432	OG_00309	HQ_00048	Olr820	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050427	HQ_00048		MACFA	5	multi_copy	multi_copy	79.375	81.9355	100.0	0.0	1.0	0.875	0.875	1	1
ENSRNOG00000070876	OG_00309	HQ_00048	Olr821	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050427	HQ_00048		MACFA	5	multi_copy	multi_copy	78.4375	80.9677	100.0	0.0	1.0	0.875	0.875	1	2
ENSRNOG00000062852	OG_00309	HQ_00048	Olr819	RATNO	5	multi_copy	multi_copy	ENSMFAG00000050427	HQ_00048		MACFA	5	multi_copy	multi_copy	78.2748	79.0323	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	3
ENSRNOG00000031033	OG_14305	HQ_12466	Mt-nd2	RATNO	5	1to1	1to1	ENSMFAG00000050431	HQ_12466	ND2	MACFA	5	1to1	1to1	54.6243	54.4669	75.0	0.0	1.0	0.5833333333333334	0.29411764705882354	1	1
ENSRNOG00000009624	OG_12081	HQ_10367	Olr462	RATNO	4	multi_copy	multi_copy	ENSMFAG00000050442	HQ_10367		MACFA	4	multi_copy	multi_copy	85.4839	89.527	0.0	0.0	0.0	0.13333333333333333	0.13333333333333333	2	1
ENSRNOG00000048374	OG_13811	HQ_11995	Krtap24-1	RATNO	5	1to1	1to1	ENSMFAG00000050451	HQ_11995	KRTAP24-1	MACFA	5	1to1	1to1	58.0645	57.1429	100.0	0.0	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSRNOG00000037340	OG_00988	HQ_15342	Epha10	RATNO	5	multi_copy	1to1	ENSMFAG00000050459	HQ_SNG_003991		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.5454545454545454	0.35714285714285715	3	1
ENSRNOG00000070812	OG_00088	HQ_SNG_016964	ENSRNOG00000070812	RATNO	4	multi_copy	singleton	ENSMFAG00000050464	HQ_SNG_003993		MACFA	4	multi_copy	singleton	75.4717	52.2876	25.0	0.0	0.0	0.3	0.0	9	1
ENSRNOG00000019661	OG_06975	HQ_05401	Gdf15	RATNO	5	1to1	1to1	ENSMFAG00000050470	HQ_05401	GDF15	MACFA	5	1to1	1to1	55.1155	54.3974	100.0	0.0	1.0	0.625	0.4444444444444444	1	1
ENSRNOG00000004757	OG_14994	HQ_13078	Tmem158	RATNO	5	1to1	1to1	ENSMFAG00000050477	HQ_13078	TMEM158	MACFA	5	1to1	1to1	73.6842	64.8148	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000007310	OG_00326	HQ_SNG_011745	Klrb1a	RATNO	5	multi_copy	singleton	ENSMFAG00000050480	HQ_16291	KLRB1	MACFA	5	multi_copy	1to1	40.2214	48.0176	75.0	0.0	0.0	0.2857142857142857	0.0	1	1
ENSRNOG00000057410	OG_00326	HQ_19422	Klrb1	RATNO	5	multi_copy	1to1	ENSMFAG00000050480	HQ_16291	KLRB1	MACFA	5	multi_copy	1to1	48.5981	45.815	25.0	0.0	0.0	0.3333333333333333	0.0	1	2
ENSRNOG00000007811	OG_00326	HQ_SNG_011759	Klrb1c	RATNO	5	multi_copy	singleton	ENSMFAG00000050480	HQ_16291	KLRB1	MACFA	5	multi_copy	1to1	44.7005	42.7313	25.0	0.0	0.0	0.3333333333333333	0.0	1	3
ENSRNOG00000063691	OG_00170	HQ_SNG_014699	ENSRNOG00000063691	RATNO	5	multi_copy	singleton	ENSMFAG00000050485	HQ_17062	TRBV5-1	MACFA	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.2727272727272727	0.0	4	1
