ensembl_id_MACFA	ens_orthogroup_id	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MACFA	ortholog_rank_PIGXX
ENSMFAG00000049881	OG_00005	HQ_SNG_003843		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	37.5	29.0576	0.0	0.0	0.0	0.125	0.0	25	1
ENSMFAG00000054232	OG_00005	HQ_SNG_004925		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	17.2297	38.6364	0.0	0.0	0.0	0.1111111111111111	0.0	36	2
ENSMFAG00000061101	OG_00005	HQ_SNG_006627		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	22.973	45.3333	0.0	0.0	0.0	0.1	0.0	27	3
ENSMFAG00000056168	OG_00005	HQ_SNG_005387		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	29.0541	50.2924	0.0	0.0	0.0	0.09090909090909091	0.0	34	4
ENSMFAG00000058781	OG_00005	HQ_SNG_006040		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	28.3784	42.0	0.0	0.0	0.0	0.09090909090909091	0.0	32	5
ENSMFAG00000060551	OG_00005	HQ_SNG_006468		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	21.2838	50.4	0.0	0.0	0.0	0.09090909090909091	0.0	28	6
ENSMFAG00000064185	OG_00005	HQ_SNG_007405		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	18.9189	35.6688	0.0	0.0	0.0	0.09090909090909091	0.0	36	7
ENSMFAG00000054197	OG_00005	HQ_SNG_004916		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	23.6486	40.2299	0.0	0.0	0.0	0.08333333333333333	0.0	27	8
ENSMFAG00000054018	OG_00005	HQ_SNG_004873		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	14.8649	29.932	0.0	0.0	0.0	0.08333333333333333	0.0	38	9
ENSMFAG00000055175	OG_00005	HQ_SNG_005149		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	34.1216	30.1493	0.0	0.0	0.0	0.07692307692307693	0.0	19	10
ENSMFAG00000055972	OG_00005	HQ_SNG_005338		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	23.3108	45.3947	0.0	0.0	0.0	0.07692307692307693	0.0	35	11
ENSMFAG00000048262	OG_00005	HQ_SNG_003440		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	15.2027	36.0	0.0	0.0	0.0	0.07692307692307693	0.0	38	12
ENSMFAG00000061610	OG_00005	HQ_SNG_006741		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	18.9189	41.4815	0.0	0.0	0.0	0.07142857142857142	0.0	36	13
ENSMFAG00000052275	OG_00005	HQ_SNG_004442		MACFA	2	multi_copy	singleton	ENSSSCG00000062933	HQ_SNG_021969		PIGXX	2	multi_copy	singleton	25.0	44.3114	0.0	0.0	0.0	0.0625	0.0	34	14
ENSMFAG00000034493	OG_05928	HQ_04386	VAMP8	MACFA	5	1to1	1to1	ENSSSCG00000062938	HQ_04386	VAMP8	PIGXX	5	1to1	1to1	91.0	91.0	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSMFAG00000039339	OG_17116	HQ_17157	SMKR1	MACFA	4	1to1	1to1	ENSSSCG00000062966	HQ_17157	SMKR1	PIGXX	4	1to1	1to1	76.9231	76.9231	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000034062	OG_05118	HQ_03575	AIP	MACFA	5	1to1	1to1	ENSSSCG00000062981	HQ_03575	AIP	PIGXX	5	1to1	1to1	94.2424	94.2424	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000048986	OG_00126	HQ_00034		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062986	HQ_SNG_021973		PIGXX	5	multi_copy	singleton	84.2949	84.2949	50.0	0.0	0.0	0.5555555555555556	0.23529411764705882	1	1
ENSMFAG00000063755	OG_00126	HQ_SNG_007293		MACFA	5	multi_copy	singleton	ENSSSCG00000062986	HQ_SNG_021973		PIGXX	5	multi_copy	singleton	82.3718	82.3718	50.0	0.0	0.0	0.5	0.2222222222222222	1	2
ENSMFAG00000060931	OG_00126	HQ_SNG_006581		MACFA	5	multi_copy	singleton	ENSSSCG00000062986	HQ_SNG_021973		PIGXX	5	multi_copy	singleton	83.6538	83.6538	25.0	0.0	0.0	0.25	0.1	8	3
ENSMFAG00000060684	OG_13306	HQ_11527	KCNK12	MACFA	5	1to1	1to1	ENSSSCG00000062991	HQ_11527	KCNK12	PIGXX	5	1to1	1to1	68.3721	97.351	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000027781	OG_13005	HQ_11239	SOX2	MACFA	5	1to1	1to1	ENSSSCG00000062993	HQ_11239	SOX2	PIGXX	5	1to1	1to1	85.2665	99.6337	100.0	0.0	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSMFAG00000015719	OG_12798	HQ_11044	CCDC89	MACFA	5	1to1	1to1	ENSSSCG00000062997	HQ_11044	CCDC89	PIGXX	5	1to1	1to1	81.4016	80.7487	75.0	100.0	1.0	0.5	0.5	1	1
ENSMFAG00000039231	OG_04138	HQ_02590	SNTA1	MACFA	5	1to1	1to1	ENSSSCG00000063004	HQ_02590	SNTA1	PIGXX	5	1to1	1to1	90.9639	90.0596	75.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000039636	OG_02234	HQ_00679	ITGA2B	MACFA	5	1to1	1to1	ENSSSCG00000063008	HQ_00679	ITGA2B	PIGXX	5	1to1	1to1	78.9575	75.0459	100.0	0.0	1.0	0.36363636363636365	0.25	1	1
ENSMFAG00000031410	OG_00097	HQ_18276	OR2J2	MACFA	5	multi_copy	1to1	ENSSSCG00000063022	HQ_SNG_021977		PIGXX	5	multi_copy	singleton	85.3896	84.2949	25.0	0.0	0.0	0.11764705882352941	0.0	10	1
ENSMFAG00000013199	OG_00097	HQ_15740	OR2J3	MACFA	5	multi_copy	1to1	ENSSSCG00000063022	HQ_SNG_021977		PIGXX	5	multi_copy	singleton	87.6623	86.8167	25.0	0.0	0.0	0.1111111111111111	0.0	10	2
ENSMFAG00000027046	OG_08338	HQ_06753	OR4D1	MACFA	5	1to1	1to1	ENSSSCG00000063040	HQ_06753	OR4D1	PIGXX	5	1to1	1to1	84.8875	85.1613	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000057148	OG_15250	HQ_13288		MACFA	4	multi_copy	multi_copy	ENSSSCG00000063044	HQ_13288		PIGXX	4	multi_copy	multi_copy	50.6849	58.7302	25.0	0.0	0.0	0.2	0.08333333333333333	2	1
ENSMFAG00000032500	OG_05711	HQ_04164	TCEANC2	MACFA	5	1to1	1to1	ENSSSCG00000063048	HQ_04164	TCEANC2	PIGXX	5	1to1	1to1	89.9038	89.9038	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000030846	OG_17830	HQ_16881	ZNF829	MACFA	3	1to1	1to1	ENSSSCG00000063057	HQ_16881	ZNF829	PIGXX	3	1to1	1to1	89.0511	71.2062	50.0	0.0	0.0	0.3	0.08333333333333333	1	1
ENSMFAG00000057232	OG_00248	HQ_SNG_005660		MACFA	5	multi_copy	singleton	ENSSSCG00000063059	HQ_SNG_021978		PIGXX	5	multi_copy	singleton	74.5342	76.1905	0.0	0.0	0.0	0.07692307692307693	0.0	1	1
ENSMFAG00000058125	OG_00248	HQ_11660	OR7A17	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063059	HQ_SNG_021978		PIGXX	5	multi_copy	singleton	71.118	71.7868	0.0	0.0	0.0	0.07142857142857142	0.0	1	2
ENSMFAG00000058984	OG_14214	HQ_12377	SVIP	MACFA	5	1to1	1to1	ENSSSCG00000063079	HQ_12377	SVIP	PIGXX	5	1to1	1to1	90.9091	90.9091	100.0	56.59	1.0	0.4	0.4	1	1
ENSMFAG00000031836	OG_00081	HQ_00504		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063095	HQ_SNG_021982		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	6	1
ENSMFAG00000047351	OG_00023	HQ_00003		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063115	HQ_00003		PIGXX	5	multi_copy	multi_copy	76.3754	75.3994	50.0	0.0	0.0	0.25	0.18181818181818182	1	1
ENSMFAG00000053144	OG_00023	HQ_00003	OR5H14	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063115	HQ_00003		PIGXX	5	multi_copy	multi_copy	77.9935	77.7419	50.0	0.0	0.0	0.2222222222222222	0.16666666666666666	1	2
ENSMFAG00000007212	OG_00023	HQ_00003	OR5H2	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063115	HQ_00003		PIGXX	5	multi_copy	multi_copy	77.9935	76.7516	50.0	0.0	0.0	0.2222222222222222	0.16666666666666666	1	3
ENSMFAG00000060508	OG_00023	HQ_00003	OR5H8	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063115	HQ_00003		PIGXX	5	multi_copy	multi_copy	76.0518	76.2987	50.0	0.0	0.0	0.2222222222222222	0.16666666666666666	1	4
ENSMFAG00000053901	OG_00023	HQ_00003	OR5H6	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063115	HQ_00003		PIGXX	5	multi_copy	multi_copy	75.4045	75.4045	50.0	0.0	0.0	0.2222222222222222	0.16666666666666666	1	5
ENSMFAG00000001046	OG_14953	HQ_13037	C4orf48	MACFA	5	1to1	1to1	ENSSSCG00000063120	HQ_13037	C4orf48	PIGXX	5	1to1	1to1	75.0	84.7826	100.0	100.0	1.0	0.5555555555555556	0.4	1	1
ENSMFAG00000029284	OG_00671	HQ_00233	OR51V1	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063124	HQ_00233	OR51V1	PIGXX	5	multi_copy	multi_copy	81.7891	80.2508	100.0	0.0	1.0	0.4	0.3333333333333333	1	1
ENSMFAG00000051621	OG_00269	HQ_00081		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063130	HQ_00081		PIGXX	5	multi_copy	multi_copy	57.1429	56.4103	50.0	0.0	0.0	0.5	0.25	2	1
ENSMFAG00000034324	OG_00269	HQ_00081		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063130	HQ_00081		PIGXX	5	multi_copy	multi_copy	50.6493	50.0	50.0	0.0	0.0	0.5	0.2222222222222222	2	2
ENSMFAG00000054792	OG_00269	HQ_00081		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063130	HQ_00081		PIGXX	5	multi_copy	multi_copy	55.8442	57.3333	0.0	0.0	0.0	0.2222222222222222	0.08333333333333333	3	3
ENSMFAG00000002986	OG_00323	HQ_17659	SIGLEC6	MACFA	5	multi_copy	1to1	ENSSSCG00000063148	HQ_SNG_021989		PIGXX	5	multi_copy	singleton	41.9149	44.3694	0.0	0.0	0.0	0.36363636363636365	0.23076923076923078	1	1
ENSMFAG00000059356	OG_00030	HQ_14935		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063151	HQ_SNG_021990		PIGXX	5	multi_copy	singleton	42.7861	48.4507	0.0	0.0	0.0	0.14285714285714285	0.0	26	1
ENSMFAG00000052765	OG_00030	HQ_17979		MACFA	5	multi_copy	1to1	ENSSSCG00000063151	HQ_SNG_021990		PIGXX	5	multi_copy	singleton	52.4876	52.6185	0.0	0.0	0.0	0.125	0.0	25	2
ENSMFAG00000065739	OG_00030	HQ_14935		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063151	HQ_SNG_021990		PIGXX	5	multi_copy	singleton	50.7463	50.8728	0.0	0.0	0.0	0.125	0.0	25	3
ENSMFAG00000048008	OG_00030	HQ_14935		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063151	HQ_SNG_021990		PIGXX	5	multi_copy	singleton	41.791	53.8462	0.0	0.0	0.0	0.125	0.0	25	4
ENSMFAG00000050637	OG_10610	HQ_08934	UCN	MACFA	5	1to1	1to1	ENSSSCG00000063152	HQ_08934	UCN	PIGXX	5	1to1	1to1	81.8898	84.5528	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMFAG00000029960	OG_00227	HQ_00033	OR1A1	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063153	HQ_00033		PIGXX	5	multi_copy	multi_copy	84.1936	84.1936	100.0	0.0	1.0	0.2222222222222222	0.2222222222222222	5	1
ENSMFAG00000050109	OG_11195	HQ_09515	BLCAP	MACFA	5	1to1	1to1	ENSSSCG00000063164	HQ_09515	BLCAP	PIGXX	5	1to1	1to1	100.0	100.0	100.0	0.0	1.0	1.0	0.6666666666666666	1	1
ENSMFAG00000036866	OG_00186	HQ_15691	RPL39	MACFA	5	multi_copy	1to1	ENSSSCG00000063178	HQ_SNG_021993		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	4	1
ENSMFAG00000041566	OG_07109	HQ_05526	NINJ1	MACFA	5	1to1	1to1	ENSSSCG00000063184	HQ_05526	NINJ1	PIGXX	5	1to1	1to1	86.755	86.1842	100.0	0.0	1.0	0.5	0.3333333333333333	1	1
ENSMFAG00000024948	OG_16382	HQ_14977	CLDN20	MACFA	4	1to1	1to1	ENSSSCG00000063189	HQ_14977	CLDN20	PIGXX	4	1to1	1to1	83.5616	83.5616	100.0	36.91	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000047351	OG_00023	HQ_00003		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063193	HQ_00003		PIGXX	5	multi_copy	multi_copy	70.7831	75.0799	25.0	0.0	0.0	0.16666666666666666	0.14285714285714285	16	1
ENSMFAG00000007212	OG_00023	HQ_00003	OR5H2	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063193	HQ_00003		PIGXX	5	multi_copy	multi_copy	71.3855	75.4777	25.0	0.0	0.0	0.14285714285714285	0.125	17	2
ENSMFAG00000053144	OG_00023	HQ_00003	OR5H14	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063193	HQ_00003		PIGXX	5	multi_copy	multi_copy	70.7831	75.8064	25.0	0.0	0.0	0.14285714285714285	0.125	17	3
ENSMFAG00000060508	OG_00023	HQ_00003	OR5H8	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063193	HQ_00003		PIGXX	5	multi_copy	multi_copy	70.7831	76.2987	25.0	0.0	0.0	0.14285714285714285	0.125	17	4
ENSMFAG00000053901	OG_00023	HQ_00003	OR5H6	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063193	HQ_00003		PIGXX	5	multi_copy	multi_copy	68.6747	73.7864	25.0	0.0	0.0	0.14285714285714285	0.125	17	5
ENSMFAG00000048224	OG_00033	HQ_SNG_003429		MACFA	4	multi_copy	singleton	ENSSSCG00000063198	HQ_SNG_021996		PIGXX	4	multi_copy	singleton	36.8421	31.1111	0.0	0.0	0.0	0.07142857142857142	0.0	25	1
ENSMFAG00000002386	OG_10148	HQ_08505	ZDHHC12	MACFA	5	1to1	1to1	ENSSSCG00000063201	HQ_08505	ZDHHC12	PIGXX	5	1to1	1to1	91.5493	92.8571	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000032378	OG_10557	HQ_08883	FABP1	MACFA	5	1to1	1to1	ENSSSCG00000063249	HQ_08883	FABP1	PIGXX	5	1to1	1to1	72.6667	85.8268	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000057465	OG_00119	HQ_17069		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063277	HQ_SNG_022009		PIGXX	5	multi_copy	singleton	51.4085	66.9725	50.0	0.0	0.0	0.11764705882352941	0.0	4	1
ENSMFAG00000051029	OG_00119	HQ_17069		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063277	HQ_SNG_022009		PIGXX	5	multi_copy	singleton	49.2958	64.2202	50.0	0.0	0.0	0.11764705882352941	0.0	5	2
ENSMFAG00000041667	OG_00101	HQ_02047		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063284	HQ_SNG_022010		PIGXX	5	multi_copy	singleton	38.1295	40.1515	75.0	0.0	0.0	0.6666666666666666	0.4	3	1
ENSMFAG00000057652	OG_00101	HQ_SNG_005754		MACFA	5	multi_copy	singleton	ENSSSCG00000063284	HQ_SNG_022010		PIGXX	5	multi_copy	singleton	16.7866	29.2887	75.0	0.0	0.0	0.42857142857142855	0.2727272727272727	3	2
ENSMFAG00000040668	OG_00101	HQ_SNG_002792		MACFA	5	multi_copy	singleton	ENSSSCG00000063284	HQ_SNG_022010		PIGXX	5	multi_copy	singleton	21.3429	52.3529	75.0	0.0	0.0	0.3333333333333333	0.18181818181818182	3	3
ENSMFAG00000042179	OG_00101	HQ_SNG_002886		MACFA	5	multi_copy	singleton	ENSSSCG00000063284	HQ_SNG_022010		PIGXX	5	multi_copy	singleton	22.7818	16.295	0.0	0.0	0.0	0.125	0.08333333333333333	4	4
ENSMFAG00000033022	OG_13114	HQ_11342	EPGN	MACFA	5	1to1	1to1	ENSSSCG00000063288	HQ_11342	EPGN	PIGXX	5	1to1	1to1	83.6601	83.1169	75.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000034673	OG_00957	HQ_16695	ZNF274	MACFA	5	multi_copy	1to1	ENSSSCG00000063297	HQ_SNG_022011		PIGXX	5	multi_copy	singleton	37.7246	9.64778	0.0	0.0	0.0	0.09090909090909091	0.0	2	1
ENSMFAG00000059356	OG_00030	HQ_14935		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063311	HQ_SNG_022015		PIGXX	5	multi_copy	singleton	44.0299	49.8592	0.0	0.0	0.0	0.16666666666666666	0.0	11	1
ENSMFAG00000052765	OG_00030	HQ_17979		MACFA	5	multi_copy	1to1	ENSSSCG00000063311	HQ_SNG_022015		PIGXX	5	multi_copy	singleton	53.2338	53.3666	0.0	0.0	0.0	0.14285714285714285	0.0	10	2
ENSMFAG00000065739	OG_00030	HQ_14935		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063311	HQ_SNG_022015		PIGXX	5	multi_copy	singleton	51.7413	51.8703	0.0	0.0	0.0	0.14285714285714285	0.0	9	3
ENSMFAG00000048008	OG_00030	HQ_14935		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063311	HQ_SNG_022015		PIGXX	5	multi_copy	singleton	42.2886	54.4872	0.0	0.0	0.0	0.14285714285714285	0.0	9	4
ENSMFAG00000048461	OG_00017	HQ_00001	IFNA14	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063314	HQ_00001	IFN-ALPHA-10	PIGXX	5	multi_copy	multi_copy	65.1934	62.4339	25.0	0.0	0.0	0.25	0.09090909090909091	13	1
ENSMFAG00000063486	OG_00017	HQ_00001		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063314	HQ_00001	IFN-ALPHA-10	PIGXX	5	multi_copy	multi_copy	66.2983	63.4921	25.0	0.0	0.0	0.2222222222222222	0.08333333333333333	13	2
ENSMFAG00000061198	OG_00017	HQ_00001		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063314	HQ_00001	IFN-ALPHA-10	PIGXX	5	multi_copy	multi_copy	65.7459	62.963	25.0	0.0	0.0	0.2222222222222222	0.08333333333333333	13	3
ENSMFAG00000050022	OG_00017	HQ_00001		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063314	HQ_00001	IFN-ALPHA-10	PIGXX	5	multi_copy	multi_copy	66.2983	63.4921	25.0	0.0	0.0	0.2	0.07692307692307693	13	4
ENSMFAG00000055488	OG_00017	HQ_00001		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063314	HQ_00001	IFN-ALPHA-10	PIGXX	5	multi_copy	multi_copy	64.6409	61.9048	25.0	0.0	0.0	0.18181818181818182	0.07142857142857142	13	5
ENSMFAG00000049642	OG_00017	HQ_00001		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063314	HQ_00001	IFN-ALPHA-10	PIGXX	5	multi_copy	multi_copy	63.5359	58.0808	25.0	0.0	0.0	0.1	0.08333333333333333	9	6
ENSMFAG00000053442	OG_00017	HQ_00001	IFNA8	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063314	HQ_00001	IFN-ALPHA-10	PIGXX	5	multi_copy	multi_copy	62.9834	60.3175	25.0	0.0	0.0	0.08333333333333333	0.07142857142857142	9	7
ENSMFAG00000047167	OG_00017	HQ_00001		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063314	HQ_00001	IFN-ALPHA-10	PIGXX	5	multi_copy	multi_copy	64.0884	58.5859	25.0	0.0	0.0	0.07692307692307693	0.06666666666666667	9	8
ENSMFAG00000017071	OG_00017	HQ_00001	IFNA6	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063314	HQ_00001	IFN-ALPHA-10	PIGXX	5	multi_copy	multi_copy	68.5083	65.2632	0.0	0.0	0.0	0.1111111111111111	0.09090909090909091	12	9
ENSMFAG00000038224	OG_00166	HQ_00139	OR4X2	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063326	HQ_SNG_022016		PIGXX	5	multi_copy	singleton	74.2857	75.7282	25.0	0.0	0.0	0.06666666666666667	0.0	4	1
ENSMFAG00000033018	OG_05094	HQ_03550	BIRC2	MACFA	5	1to1	1to1	ENSSSCG00000063374	HQ_03550	BIRC2	PIGXX	5	1to1	1to1	89.9833	87.2168	100.0	0.0	1.0	0.375	0.2222222222222222	1	1
ENSMFAG00000002539	OG_01624	HQ_07928		MACFA	5	multi_copy	1to1	ENSSSCG00000063377	HQ_07928	GTF2E1	PIGXX	5	multi_copy	1to1	96.8036	94.2222	100.0	34.14	1.0	0.5	0.5	1	1
ENSMFAG00000050047	OG_01624	HQ_SNG_003889		MACFA	5	multi_copy	singleton	ENSSSCG00000063377	HQ_07928	GTF2E1	PIGXX	5	multi_copy	1to1	27.8539	93.1298	0.0	0.0	0.0	0.07142857142857142	0.0	1	2
ENSMFAG00000028787	OG_14904	HQ_12995	STPG4	MACFA	5	1to1	1to1	ENSSSCG00000063378	HQ_12995	STPG4	PIGXX	5	1to1	1to1	77.2358	76.9231	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000037702	OG_02088	HQ_13167		MACFA	4	multi_copy	multi_copy	ENSSSCG00000063387	HQ_13167	AKR1C8	PIGXX	4	multi_copy	multi_copy	72.9814	75.8064	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000058770	OG_02088	HQ_SNG_006037		MACFA	4	multi_copy	singleton	ENSSSCG00000063387	HQ_13167	AKR1C8	PIGXX	4	multi_copy	multi_copy	34.7826	69.1358	100.0	0.0	0.0	0.14285714285714285	0.0	1	2
ENSMFAG00000064972	OG_02088	HQ_13167	AKR1C8	MACFA	4	multi_copy	multi_copy	ENSSSCG00000063387	HQ_13167	AKR1C8	PIGXX	4	multi_copy	multi_copy	73.6025	71.3855	0.0	0.0	0.0	0.42857142857142855	0.42857142857142855	1	3
ENSMFAG00000049116	OG_00906	HQ_00217	GAL3ST2	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063392	HQ_00217	GAL3ST2	PIGXX	5	multi_copy	multi_copy	68.0	68.5139	100.0	100.0	1.0	0.375	0.375	1	1
ENSMFAG00000059356	OG_00030	HQ_14935		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063394	HQ_SNG_022024		PIGXX	5	multi_copy	singleton	44.2786	50.1408	0.0	0.0	0.0	0.16666666666666666	0.0	10	1
ENSMFAG00000052765	OG_00030	HQ_17979		MACFA	5	multi_copy	1to1	ENSSSCG00000063394	HQ_SNG_022024		PIGXX	5	multi_copy	singleton	53.7313	53.8653	0.0	0.0	0.0	0.14285714285714285	0.0	6	2
ENSMFAG00000065739	OG_00030	HQ_14935		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063394	HQ_SNG_022024		PIGXX	5	multi_copy	singleton	51.9901	52.1197	0.0	0.0	0.0	0.14285714285714285	0.0	8	3
ENSMFAG00000048008	OG_00030	HQ_14935		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063394	HQ_SNG_022024		PIGXX	5	multi_copy	singleton	42.2886	54.4872	0.0	0.0	0.0	0.14285714285714285	0.0	10	4
ENSMFAG00000032837	OG_00164	HQ_00134	CAMP	MACFA	5	multi_copy	multi_copy	ENSSSCG00000063400	HQ_SNG_022026		PIGXX	5	multi_copy	singleton	57.4324	49.1329	25.0	0.0	0.0	0.25	0.08333333333333333	9	1
ENSMFAG00000056063	OG_00414	HQ_11511	OR4F6	MACFA	5	multi_copy	1to1	ENSSSCG00000063401	HQ_SNG_022027		PIGXX	5	multi_copy	singleton	87.5	87.5	25.0	0.0	0.0	0.1111111111111111	0.0	3	1
ENSMFAG00000034628	OG_01128	HQ_01081	GPM6B	MACFA	5	multi_copy	1to1	ENSSSCG00000063414	HQ_SNG_022030		PIGXX	5	multi_copy	singleton	57.329	39.2857	0.0	0.0	0.0	0.08333333333333333	0.0	2	1
ENSMFAG00000054389	OG_16692	HQ_15374	H2AC21	MACFA	4	1to1	1to1	ENSSSCG00000063420	HQ_15374	H2AC21	PIGXX	4	1to1	1to1	100.0	100.0	100.0	0.0	1.0	0.5384615384615384	0.5384615384615384	1	1
ENSMFAG00000051470	OG_17597	HQ_16477	H2BC1	MACFA	3	1to1	1to1	ENSSSCG00000063423	HQ_16477	H2BC1	PIGXX	3	1to1	1to1	94.4882	94.4882	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000043999	OG_01973	HQ_12141	MYL6B	MACFA	5	multi_copy	1to1	ENSSSCG00000063428	HQ_12141	MYL6B	PIGXX	5	multi_copy	1to1	80.3571	86.1244	100.0	0.0	1.0	0.6	0.6	1	1
ENSMFAG00000009480	OG_11518	HQ_09820	FEN1	MACFA	5	1to1	1to1	ENSSSCG00000063433	HQ_09820	FEN1	PIGXX	5	1to1	1to1	96.5789	96.5789	100.0	100.0	1.0	0.75	0.5555555555555556	1	1
ENSMFAG00000059356	OG_00030	HQ_14935		MACFA	5	multi_copy	multi_copy	ENSSSCG00000063461	HQ_SNG_022036		PIGXX	5	multi_copy	singleton	43.5323	49.2958	0.0	0.0	0.0	0.16666666666666666	0.0	17	1
ENSMFAG00000052765	OG_00030	HQ_17979		MACFA	5	multi_copy	1to1	ENSSSCG00000063461	HQ_SNG_022036		PIGXX	5	multi_copy	singleton	52.9851	53.1172	0.0	0.0	0.0	0.14285714285714285	0.0	15	2
