ensembl_id_MOUSE	ens_orthogroup_id	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ensembl_id_MACFA	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MOUSE	ortholog_rank_MACFA
ENSMUSG00000040576	OG_12487	HQ_10759	Tmem270	MOUSE	5	1to1	1to1	ENSMFAG00000045782	HQ_10759	TMEM270	MACFA	5	1to1	1to1	58.3333	58.1132	100.0	0.0	1.0	0.375	0.2222222222222222	1	1
ENSMUSG00000023919	OG_02538	HQ_00976	Cenpq	MOUSE	5	1to1	1to1	ENSMFAG00000045783	HQ_00976	CENPQ	MACFA	5	1to1	1to1	64.0449	63.806	100.0	0.0	1.0	0.875	0.6666666666666666	1	1
ENSMUSG00000055003	OG_11097	HQ_09414	Lrtm2	MOUSE	5	1to1	1to1	ENSMFAG00000045784	HQ_09414	LRTM2	MACFA	5	1to1	1to1	91.3513	91.3513	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000047084	OG_13130	HQ_11360	Ngrn	MOUSE	5	1to1	1to1	ENSMFAG00000045785	HQ_11360	NGRN	MACFA	5	1to1	1to1	61.4334	63.8298	0.0	0.0	0.0	0.08333333333333333	0.08333333333333333	1	1
ENSMUSG00000031431	OG_09865	HQ_08241	Tsc22d3	MOUSE	5	1to1	1to1	ENSMFAG00000045786	HQ_08241	TSC22D3	MACFA	5	1to1	1to1	85.5721	68.254	100.0	18.81	1.0	0.5	0.3333333333333333	1	1
ENSMUSG00000025786	OG_01693	HQ_14727	Zdhhc3	MOUSE	5	multi_copy	1to1	ENSMFAG00000045789	HQ_SNG_003108		MACFA	5	multi_copy	singleton	51.506	35.2577	100.0	87.24	0.0	0.8333333333333334	0.5714285714285714	1	1
ENSMUSG00000018143	OG_16916	HQ_15658	Mafk	MOUSE	4	1to1	1to1	ENSMFAG00000045790	HQ_15658	MAFK	MACFA	4	1to1	1to1	97.4359	97.4359	100.0	0.0	1.0	0.2	0.2	1	1
ENSMUSG00000010803	OG_02477	HQ_00920	Gabra1	MOUSE	5	1to1	1to1	ENSMFAG00000045791	HQ_00920	GABRA1	MACFA	5	1to1	1to1	98.9011	91.8367	100.0	66.24	1.0	0.25	0.25	1	1
ENSMUSG00000057130	OG_15965	HQ_14324	Txnl4a	MOUSE	4	1to1	1to1	ENSMFAG00000045793	HQ_14324	TXNL4A	MACFA	4	1to1	1to1	100.0	100.0	100.0	0.0	1.0	0.2	0.2	1	1
ENSMUSG00000039004	OG_09508	HQ_07895	Bmp6	MOUSE	5	1to1	1to1	ENSMFAG00000045794	HQ_07895	BMP6	MACFA	5	1to1	1to1	82.549	82.2266	100.0	60.37	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000055150	OG_00018	HQ_SNG_008700	Zfp78	MOUSE	4	multi_copy	singleton	ENSMFAG00000045795	HQ_16704	ZNF554	MACFA	4	multi_copy	1to1	34.9609	33.2714	0.0	0.0	0.0	0.25	0.0	2	1
ENSMUSG00000025467	OG_11037	HQ_18767	Prap1	MOUSE	5	1to1	1to1	ENSMFAG00000045796	HQ_SNG_003109		MACFA	5	1to1	singleton	48.9933	22.7414	100.0	0.0	0.0	0.375	0.2222222222222222	1	1
ENSMUSG00000078552	OG_14810	HQ_12914	Dcdc2b	MOUSE	5	1to1	1to1	ENSMFAG00000045797	HQ_12914	DCDC2B	MACFA	5	1to1	1to1	71.7647	69.914	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000030544	OG_11219	HQ_09538	Mesp1	MOUSE	5	1to1	1to1	ENSMFAG00000045799	HQ_09538	MESP1	MACFA	5	1to1	1to1	59.2593	57.8313	75.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000041957	OG_02776	HQ_13403	Pkp2	MOUSE	5	1to1	1to1	ENSMFAG00000045800	HQ_13403	PKP2	MACFA	5	1to1	1to1	82.1384	78.0167	50.0	0.0	0.0	0.3	0.3	1	1
ENSMUSG00000029275	OG_10367	HQ_08702	Gfi1	MOUSE	5	1to1	1to1	ENSMFAG00000045801	HQ_08702	GFI1	MACFA	5	1to1	1to1	69.9387	81.8182	75.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000040901	OG_16774	HQ_15472	Kcnk18	MOUSE	4	1to1	1to1	ENSMFAG00000045802	HQ_15472	KCNK18	MACFA	4	1to1	1to1	64.7208	66.5796	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000017057	OG_01463	HQ_05529	Il13ra1	MOUSE	5	multi_copy	1to1	ENSMFAG00000045803	HQ_05529	IL13RA1	MACFA	5	multi_copy	1to1	75.7076	75.5294	50.0	99.85	1.0	0.5	0.5	1	1
ENSMUSG00000025871	OG_06242	HQ_04690	4833439L19Rik	MOUSE	5	1to1	1to1	ENSMFAG00000045804	HQ_04690	KIAA1191	MACFA	5	1to1	1to1	79.2079	78.6885	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000050534	OG_17311	HQ_16096	Htr5b	MOUSE	4	1to1	1to1	ENSMFAG00000045805	HQ_16096		MACFA	4	1to1	1to1	63.2432	79.0541	100.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000052234	OG_06152	HQ_04602	Epx	MOUSE	5	1to1	1to1	ENSMFAG00000045806	HQ_04602	EPX	MACFA	5	1to1	1to1	89.5251	89.6504	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000053289	OG_16532	HQ_15177	Ddx10	MOUSE	4	1to1	1to1	ENSMFAG00000045808	HQ_15177	DDX10	MACFA	4	1to1	1to1	85.8286	78.0665	100.0	0.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000022021	OG_08177	HQ_06589	Diaph3	MOUSE	5	1to1	1to1	ENSMFAG00000045809	HQ_06589	DIAPH3	MACFA	5	1to1	1to1	84.2015	82.7181	100.0	49.28	1.0	0.375	0.375	1	1
ENSMUSG00000036186	OG_11016	HQ_09338	Dipk1b	MOUSE	5	1to1	1to1	ENSMFAG00000045811	HQ_09338	DIPK1B	MACFA	5	1to1	1to1	86.7749	86.9767	50.0	0.0	0.0	0.3	0.3	1	1
ENSMUSG00000032252	OG_08023	HQ_06435	Glce	MOUSE	5	1to1	1to1	ENSMFAG00000045812	HQ_06435	GLCE	MACFA	5	1to1	1to1	96.2783	96.2783	100.0	28.67	1.0	0.4444444444444444	0.3	1	1
ENSMUSG00000028690	OG_07239	HQ_05654	Mmachc	MOUSE	5	1to1	1to1	ENSMFAG00000045813	HQ_05654	MMACHC	MACFA	5	1to1	1to1	81.7204	82.9091	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000004709	OG_01402	HQ_SNG_007853	Cd244a	MOUSE	5	multi_copy	singleton	ENSMFAG00000045814	HQ_16347	CD244	MACFA	5	multi_copy	1to1	44.0806	49.2958	75.0	0.0	0.0	0.7142857142857143	0.3	1	1
ENSMUSG00000050700	OG_13256	HQ_11477	Emilin3	MOUSE	5	1to1	1to1	ENSMFAG00000045816	HQ_11477	EMILIN3	MACFA	5	1to1	1to1	82.7177	64.1104	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000037369	OG_08974	HQ_07377	Kdm6a	MOUSE	5	1to1	1to1	ENSMFAG00000045817	HQ_07377	KDM6A	MACFA	5	1to1	1to1	92.7669	89.9251	75.0	94.3	1.0	0.25	0.25	1	1
ENSMUSG00000048677	OG_10297	HQ_08637	Tpcn2	MOUSE	5	1to1	1to1	ENSMFAG00000045821	HQ_08637	TPCN2	MACFA	5	1to1	1to1	69.2202	65.6291	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000018363	OG_04966	HQ_03414	Smurf2	MOUSE	5	1to1	1to1	ENSMFAG00000045822	HQ_03414	SMURF2	MACFA	5	1to1	1to1	99.1979	99.1979	75.0	50.21	1.0	0.42857142857142855	0.25	1	1
ENSMUSG00000022155	OG_11954	HQ_10238	Mroh2b	MOUSE	5	1to1	1to1	ENSMFAG00000045823	HQ_10238	MROH2B	MACFA	5	1to1	1to1	81.7204	81.5142	100.0	0.0	1.0	0.4	0.4	1	1
ENSMUSG00000030157	OG_00196	HQ_SNG_008132	Clec2d	MOUSE	4	multi_copy	singleton	ENSMFAG00000045824	HQ_17597	CLEC2D	MACFA	4	multi_copy	1to1	27.5362	29.6875	75.0	0.0	0.0	0.3	0.07692307692307693	1	1
ENSMUSG00000030364	OG_00196	HQ_SNG_008144	Clec2h	MOUSE	4	multi_copy	singleton	ENSMFAG00000045824	HQ_17597	CLEC2D	MACFA	4	multi_copy	1to1	26.1468	29.6875	50.0	0.0	0.0	0.2222222222222222	0.0	1	2
ENSMUSG00000030155	OG_00196	HQ_SNG_008131	Clec2e	MOUSE	4	multi_copy	singleton	ENSMFAG00000045824	HQ_17597	CLEC2D	MACFA	4	multi_copy	1to1	26.8519	30.2083	25.0	0.0	0.0	0.4444444444444444	0.07692307692307693	1	3
ENSMUSG00000000248	OG_00196	HQ_SNG_007830	Clec2g	MOUSE	4	multi_copy	singleton	ENSMFAG00000045824	HQ_17597	CLEC2D	MACFA	4	multi_copy	1to1	20.8178	29.1667	25.0	0.0	0.0	0.375	0.0	1	4
ENSMUSG00000030365	OG_00196	HQ_SNG_008145	Clec2i	MOUSE	4	multi_copy	singleton	ENSMFAG00000045824	HQ_17597	CLEC2D	MACFA	4	multi_copy	1to1	21.9512	28.125	25.0	0.0	0.0	0.1111111111111111	0.0	1	5
ENSMUSG00000030871	OG_01263	HQ_02807	Ears2	MOUSE	5	multi_copy	1to1	ENSMFAG00000045825	HQ_02807	EARS2	MACFA	5	multi_copy	1to1	84.8948	84.8948	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000025743	OG_10327	HQ_08667	Sdc3	MOUSE	5	1to1	1to1	ENSMFAG00000045826	HQ_08667	SDC3	MACFA	5	1to1	1to1	77.8281	86.0	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000037509	OG_17312	HQ_SNG_008281	Arhgef4	MOUSE	4	1to1	singleton	ENSMFAG00000045827	HQ_18651		MACFA	4	1to1	1to1	28.0863	82.9618	75.0	0.0	0.0	0.25	0.1111111111111111	1	1
ENSMUSG00000028565	OG_10343	HQ_08678	Nfia	MOUSE	5	1to1	1to1	ENSMFAG00000045828	HQ_08678	NFIA	MACFA	5	1to1	1to1	99.2141	91.1552	100.0	67.6	1.0	0.2	0.2	1	1
ENSMUSG00000033429	OG_01414	HQ_00361	Mcee	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000045829	HQ_00361		MACFA	5	multi_copy	multi_copy	65.7303	69.2308	0.0	0.0	0.0	0.1	0.1	2	1
ENSMUSG00000037526	OG_06676	HQ_05111	Atg14	MOUSE	5	1to1	1to1	ENSMFAG00000045831	HQ_05111	ATG14	MACFA	5	1to1	1to1	92.8862	89.6078	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000021290	OG_00485	HQ_14562	Atp5mpl	MOUSE	5	multi_copy	1to1	ENSMFAG00000045832	HQ_SNG_003112		MACFA	5	multi_copy	singleton	72.4138	30.8824	100.0	0.0	0.0	0.5714285714285714	0.375	1	1
ENSMUSG00000027189	OG_11133	HQ_09450	Trim44	MOUSE	5	1to1	1to1	ENSMFAG00000045833	HQ_09450	TRIM44	MACFA	5	1to1	1to1	88.4058	70.6019	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000019975	OG_11089	HQ_09407	Ikbip	MOUSE	5	1to1	1to1	ENSMFAG00000045834	HQ_09407	IKBIP	MACFA	5	1to1	1to1	53.6193	75.188	100.0	52.39	1.0	0.6	0.6	1	1
ENSMUSG00000032666	OG_17515	HQ_16318	1700025G04Rik	MOUSE	3	1to1	1to1	ENSMFAG00000045835	HQ_16318	C1orf21	MACFA	3	1to1	1to1	96.6942	96.6942	100.0	22.77	1.0	0.5	0.5	1	1
ENSMUSG00000029596	OG_08137	HQ_06547	Sdsl	MOUSE	5	1to1	1to1	ENSMFAG00000045838	HQ_06547	SDSL	MACFA	5	1to1	1to1	81.155	81.155	100.0	0.0	1.0	1.0	1.0	1	1
ENSMUSG00000062410	OG_00128	HQ_00010	Hsd3b3	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000045839	HQ_00010	HSD3B1	MACFA	5	multi_copy	multi_copy	71.8499	71.8499	100.0	0.0	1.0	0.4	0.4	1	1
ENSMUSG00000027871	OG_00128	HQ_00010	Hsd3b1	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000045839	HQ_00010	HSD3B1	MACFA	5	multi_copy	multi_copy	71.8499	71.8499	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	3	2
ENSMUSG00000027869	OG_00128	HQ_00010	Hsd3b6	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000045839	HQ_00010	HSD3B1	MACFA	5	multi_copy	multi_copy	70.5094	70.5094	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	3	3
ENSMUSG00000090817	OG_00128	HQ_00010	Hsd3b9	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000045839	HQ_00010	HSD3B1	MACFA	5	multi_copy	multi_copy	67.5603	67.5603	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	4
ENSMUSG00000063730	OG_00128	HQ_00010	Hsd3b2	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000045839	HQ_00010	HSD3B1	MACFA	5	multi_copy	multi_copy	71.8499	71.8499	100.0	0.0	1.0	0.2	0.2	1	5
ENSMUSG00000095388	OG_00128	HQ_00010	Hsd3b8	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000045839	HQ_00010	HSD3B1	MACFA	5	multi_copy	multi_copy	68.0965	68.0965	100.0	0.0	1.0	0.2	0.2	1	6
ENSMUSG00000038092	OG_00128	HQ_00010	Hsd3b5	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000045839	HQ_00010	HSD3B1	MACFA	5	multi_copy	multi_copy	67.2922	67.2922	100.0	0.0	1.0	0.2	0.2	1	7
ENSMUSG00000095143	OG_00128	HQ_00010	Hsd3b4	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000045839	HQ_00010	HSD3B1	MACFA	5	multi_copy	multi_copy	68.0965	68.0965	100.0	0.0	1.0	0.16666666666666666	0.16666666666666666	1	8
ENSMUSG00000036006	OG_05263	HQ_03719	Ripor2	MOUSE	5	1to1	1to1	ENSMFAG00000045840	HQ_03719	RIPOR2	MACFA	5	1to1	1to1	87.013	87.8277	100.0	49.92	1.0	0.6	0.6	1	1
ENSMUSG00000026042	OG_14447	HQ_12594	Col5a2	MOUSE	5	1to1	1to1	ENSMFAG00000045841	HQ_12594	COL5A2	MACFA	5	1to1	1to1	94.656	94.5297	100.0	99.93	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000029913	OG_08053	HQ_06464	Prdm5	MOUSE	5	1to1	1to1	ENSMFAG00000045845	HQ_06464	PRDM5	MACFA	5	1to1	1to1	92.6544	88.0952	50.0	0.0	0.0	0.42857142857142855	0.25	1	1
ENSMUSG00000014351	OG_10033	HQ_08403	Gip	MOUSE	5	1to1	1to1	ENSMFAG00000045846	HQ_08403	GIP	MACFA	5	1to1	1to1	73.6111	69.281	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000045107	OG_05287	HQ_13786	Saysd1	MOUSE	5	1to1	1to1	ENSMFAG00000045847	HQ_13786	SAYSD1	MACFA	5	1to1	1to1	53.1915	52.6316	50.0	0.0	0.0	0.375	0.2222222222222222	1	1
ENSMUSG00000025665	OG_03099	HQ_01535	Rps6ka6	MOUSE	5	1to1	1to1	ENSMFAG00000045848	HQ_01535	RPS6KA6	MACFA	5	1to1	1to1	71.7442	86.7792	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000061286	OG_03273	HQ_01712	Exosc5	MOUSE	5	1to1	1to1	ENSMFAG00000045851	HQ_01712	EXOSC5	MACFA	5	1to1	1to1	89.3617	80.7692	75.0	0.0	1.0	0.8	0.8	1	1
ENSMUSG00000042211	OG_08868	HQ_07271	Fbxo38	MOUSE	5	1to1	1to1	ENSMFAG00000045852	HQ_07271	FBXO38	MACFA	5	1to1	1to1	94.1374	94.6128	75.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000027712	OG_10698	HQ_09023	Anxa5	MOUSE	5	1to1	1to1	ENSMFAG00000045853	HQ_09023	ANXA5	MACFA	5	1to1	1to1	93.4169	83.2402	50.0	0.0	0.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000039873	OG_06440	HQ_04877	Neurl2	MOUSE	5	1to1	1to1	ENSMFAG00000045854	HQ_04877	NEURL2	MACFA	5	1to1	1to1	90.8772	90.8772	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSMUSG00000056260	OG_06218	HQ_04667	Lrif1	MOUSE	5	1to1	1to1	ENSMFAG00000045855	HQ_04667	LRIF1	MACFA	5	1to1	1to1	69.6689	69.3017	100.0	100.0	1.0	0.4	0.4	1	1
ENSMUSG00000037824	OG_04888	HQ_03332	Tspan14	MOUSE	5	1to1	1to1	ENSMFAG00000045856	HQ_03332	TSPAN14	MACFA	5	1to1	1to1	97.4074	70.1333	100.0	66.87	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000029822	OG_03063	HQ_01498	Osbpl3	MOUSE	5	1to1	1to1	ENSMFAG00000045859	HQ_01498	OSBPL3	MACFA	5	1to1	1to1	91.8736	91.77	100.0	72.65	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSMUSG00000023210	OG_09092	HQ_SNG_008003	Lcn9	MOUSE	5	1to1	singleton	ENSMFAG00000045861	HQ_16491	LCN9	MACFA	5	1to1	1to1	55.618	44.7964	100.0	0.0	0.0	0.75	0.25	1	1
ENSMUSG00000027649	OG_07244	HQ_05659	Ctnnbl1	MOUSE	5	1to1	1to1	ENSMFAG00000045863	HQ_05659	CTNNBL1	MACFA	5	1to1	1to1	94.4938	93.662	100.0	35.31	1.0	0.6	0.6	1	1
ENSMUSG00000038074	OG_04696	HQ_03135	Fkbp14	MOUSE	5	1to1	1to1	ENSMFAG00000045864	HQ_03135	FKBP14	MACFA	5	1to1	1to1	92.4171	92.4171	100.0	0.0	1.0	0.625	0.4444444444444444	1	1
ENSMUSG00000039488	OG_09232	HQ_07627	Cntn5	MOUSE	5	1to1	1to1	ENSMFAG00000045865	HQ_07627	CNTN5	MACFA	5	1to1	1to1	85.2459	91.2281	100.0	8.55	1.0	0.18181818181818182	0.18181818181818182	1	1
ENSMUSG00000035513	OG_13946	HQ_12121	Ntng2	MOUSE	5	1to1	1to1	ENSMFAG00000045866	HQ_12121	NTNG2	MACFA	5	1to1	1to1	84.0407	93.75	100.0	97.2	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000045665	OG_13105	HQ_11334	Mfsd5	MOUSE	5	1to1	1to1	ENSMFAG00000045867	HQ_11334	MFSD5	MACFA	5	1to1	1to1	96.4444	88.5714	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000000739	OG_01017	HQ_SNG_007839	Sult5a1	MOUSE	4	multi_copy	singleton	ENSMFAG00000045870	HQ_SNG_003115		MACFA	4	multi_copy	singleton	29.8969	15.1832	0.0	0.0	0.0	0.09090909090909091	0.0	1	1
ENSMUSG00000004360	OG_13899	HQ_12078	9330159F19Rik	MOUSE	5	1to1	1to1	ENSMFAG00000045872	HQ_12078	KIAA0408	MACFA	5	1to1	1to1	58.7963	54.8991	100.0	21.36	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000029177	OG_05574	HQ_04028	Cenpa	MOUSE	5	1to1	1to1	ENSMFAG00000045875	HQ_04028	CENPA	MACFA	5	1to1	1to1	69.403	67.8832	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000028792	OG_00562	HQ_00629	Ak2	MOUSE	5	multi_copy	1to1	ENSMFAG00000045877	HQ_00629	AK2	MACFA	5	multi_copy	1to1	91.6318	79.3478	100.0	99.13	1.0	0.4	0.4	1	1
ENSMUSG00000025215	OG_04850	HQ_03291	Tlx1	MOUSE	5	1to1	1to1	ENSMFAG00000045878	HQ_03291	TLX1	MACFA	5	1to1	1to1	76.2763	83.8284	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000030865	OG_11235	HQ_09554	Chp2	MOUSE	5	1to1	1to1	ENSMFAG00000045880	HQ_09554	CHP2	MACFA	5	1to1	1to1	80.102	80.102	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000001123	OG_00450	HQ_18682	Lgals9	MOUSE	4	multi_copy	1to1	ENSMFAG00000045881	HQ_SNG_003116		MACFA	4	multi_copy	singleton	8.49858	18.9873	0.0	0.0	0.0	0.125	0.0	1	1
ENSMUSG00000027865	OG_13977	HQ_12148	Gdap2	MOUSE	5	1to1	1to1	ENSMFAG00000045882	HQ_12148	GDAP2	MACFA	5	1to1	1to1	84.6154	93.1452	100.0	92.95	1.0	0.625	0.625	1	1
ENSMUSG00000041187	OG_04549	HQ_02995	Prkd2	MOUSE	5	1to1	1to1	ENSMFAG00000045883	HQ_02995	PRKD2	MACFA	5	1to1	1to1	83.3143	92.0455	100.0	0.0	1.0	0.8333333333333334	0.2222222222222222	1	1
ENSMUSG00000048400	OG_04307	HQ_02760	Prss54	MOUSE	5	1to1	1to1	ENSMFAG00000045884	HQ_02760	PRSS54	MACFA	5	1to1	1to1	61.3577	61.1979	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000048875	OG_01448	HQ_05351	Pudp	MOUSE	5	multi_copy	1to1	ENSMFAG00000045887	HQ_05351	PUDP	MACFA	5	multi_copy	1to1	61.9658	67.757	0.0	0.0	0.0	0.1	0.1	1	1
ENSMUSG00000023192	OG_10687	HQ_09011	Grm2	MOUSE	5	1to1	1to1	ENSMFAG00000045888	HQ_09011	GRM2	MACFA	5	1to1	1to1	97.0183	88.0333	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000040785	OG_01905	HQ_11350	Ttc3	MOUSE	5	multi_copy	1to1	ENSMFAG00000045889	HQ_11350	TTC3	MACFA	5	multi_copy	1to1	77.2612	75.6931	100.0	94.84	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000026730	OG_11062	HQ_09383	Pter	MOUSE	5	1to1	1to1	ENSMFAG00000045890	HQ_09383	PTER	MACFA	5	1to1	1to1	87.6791	78.866	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000030970	OG_12393	HQ_10666	Ctbp2	MOUSE	5	1to1	1to1	ENSMFAG00000045892	HQ_10666	CTBP2	MACFA	5	1to1	1to1	80.7692	85.5305	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000073077	OG_17313	HQ_19325	Cfap47	MOUSE	4	1to1	1to1	ENSMFAG00000045894	HQ_SNG_003117		MACFA	4	1to1	singleton	61.9347	61.9736	50.0	0.0	0.0	0.2727272727272727	0.16666666666666666	1	1
ENSMUSG00000025551	OG_04252	HQ_02704	Fgf14	MOUSE	5	1to1	1to1	ENSMFAG00000045895	HQ_02704	FGF14	MACFA	5	1to1	1to1	98.0159	98.0159	50.0	7.93	0.0	0.4	0.4	1	1
ENSMUSG00000018672	OG_02216	HQ_00660	Copz2	MOUSE	5	1to1	1to1	ENSMFAG00000045896	HQ_00660	COPZ2	MACFA	5	1to1	1to1	77.561	55.2083	100.0	0.0	1.0	1.0	1.0	1	1
ENSMUSG00000022849	OG_11606	HQ_09906	Hspbap1	MOUSE	5	1to1	1to1	ENSMFAG00000045898	HQ_09906	HSPBAP1	MACFA	5	1to1	1to1	74.3271	73.5656	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000090083	OG_05281	HQ_03736	Rnf8	MOUSE	5	1to1	1to1	ENSMFAG00000045899	HQ_03736	RNF8	MACFA	5	1to1	1to1	70.4918	67.1875	100.0	0.0	1.0	0.4	0.4	1	1
ENSMUSG00000018160	OG_06558	HQ_04998	Med1	MOUSE	5	1to1	1to1	ENSMFAG00000045900	HQ_04998	MED1	MACFA	5	1to1	1to1	94.6032	94.1846	100.0	0.0	1.0	1.0	0.42857142857142855	1	1
ENSMUSG00000014243	OG_14742	HQ_12859	Zswim7	MOUSE	5	1to1	1to1	ENSMFAG00000045902	HQ_12859	ZSWIM7	MACFA	5	1to1	1to1	74.3421	80.7143	75.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000036596	OG_05027	HQ_03481	Cpz	MOUSE	5	1to1	1to1	ENSMFAG00000045903	HQ_03481	CPZ	MACFA	5	1to1	1to1	80.1223	80.7396	100.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000072946	OG_08213	HQ_06622	Ptgr2	MOUSE	5	1to1	1to1	ENSMFAG00000045904	HQ_06622	PTGR2	MACFA	5	1to1	1to1	86.3248	86.3248	100.0	74.49	1.0	0.5	0.5	1	1
ENSMUSG00000116207	OG_01331	HQ_00337	Nnt	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000045905	HQ_00337	NNT	MACFA	5	multi_copy	multi_copy	93.7725	72.0994	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000025453	OG_01331	HQ_00337	Nnt	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000045905	HQ_00337	NNT	MACFA	5	multi_copy	multi_copy	93.7725	72.0994	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	2
ENSMUSG00000021271	OG_02481	HQ_SNG_007954	Zfp839	MOUSE	5	1to1	singleton	ENSMFAG00000045906	HQ_16181	ZNF839	MACFA	5	1to1	1to1	44.4083	49.4559	100.0	89.95	0.0	0.75	0.4	1	1
ENSMUSG00000029103	OG_10651	HQ_08977	Lrpap1	MOUSE	5	1to1	1to1	ENSMFAG00000045907	HQ_08977	LRPAP1	MACFA	5	1to1	1to1	75.2778	65.3012	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000021675	OG_10736	HQ_09061	F2rl2	MOUSE	5	1to1	1to1	ENSMFAG00000045908	HQ_09061	F2RL2	MACFA	5	1to1	1to1	70.7317	69.7861	75.0	86.02	1.0	0.4166666666666667	0.4166666666666667	1	1
ENSMUSG00000034317	OG_14648	HQ_12771	Trim59	MOUSE	5	1to1	1to1	ENSMFAG00000045911	HQ_12771	TRIM59	MACFA	5	1to1	1to1	84.8635	84.8635	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000024644	OG_07308	HQ_05720	Cndp2	MOUSE	5	1to1	1to1	ENSMFAG00000045912	HQ_05720	CNDP2	MACFA	5	1to1	1to1	90.1053	90.1053	100.0	0.0	1.0	0.6	0.3333333333333333	1	1
ENSMUSG00000029998	OG_05687	HQ_04139	Pcyox1	MOUSE	5	1to1	1to1	ENSMFAG00000045914	HQ_04139	PCYOX1	MACFA	5	1to1	1to1	79.2079	79.2079	100.0	0.0	1.0	0.8	0.8	1	1
